species	Family	alt_mean	alt_min	alt_max	latitude_mean	latitude_min	latitude_max	mean_temp	min_temp	max_temp	litter_or_clutch_size_n	GenerationLength_d	geoArea_km2	BodyMassKg_notInputed	DispDist_notInputed
Lasiurus_ega	Vespertilionidae	212.04347826087	-3	3767	-9.78746190441489	-35.65954	25.914	232.688172043011	55	282	2.07	2051.666208	15909914.85	0.0132	0.513411
Lemmus_lemmus	Cricetidae	657.745325022262	1	1800	62.8179361415929	58.26574	70.63388	12.4849557522124	-45	63	5.12	308.1925	752042.4699	0.0475	0.351433
Lemmus_sibiricus	Cricetidae	82.2666666666667	1	361	73.6580406666667	69.4	77.04167	-140.533333333333	-162	-82	5.769375	308.1925	2156727.773	0.0523	0.835217
Lemniscomys_striatus	Muridae	1053.43027888446	2	3345	-0.123943551728391	-9.66997	10	220.418326693227	90	274	4.54	476.46485	4480777.036	0.0416	0.75807
Lemniscomys_zebra	Muridae	695.190476190476	140	2127	7.55635238095238	-5.7667	13	251.47619047619	164	282	4.61	476.46485	3889449.261	0.0361	0.677698
Lemur_catta	Lemuridae	303.5	2	969	-23.4105775	-24.05099	-22.56456	238.5	215	251	1.105	2920	101010.9123	2.9	2.720201
Leopardus_pardalis	Felidae	344.507042253521	-7	3314	-3.39911050898862	-28.24222	22.1484968037986	236.077464788732	108	283	1.66	3011.876283	14758874.52	11.9001	12.5
Leopoldamys_edwardsi	Muridae	1140.72727272727	20	2434	27.1269609090909	17.0534	31.33333	153.863636363636	63	239	1.94	639.6318318	2079139.173	0.3	1.99949
Leopoldamys_sabanus	Muridae	602.4	6	3886	6.77223	2.3	21.68333	239.12	101	272	3.33	639.6318318	2570134.956	0.3383	2.242824
Lepilemur_microdon	Lepilemuridae	1032	1032	1032	-21.2649	-21.2649	-21.2649	180	180	180	1	1637.770967	673.1379786	0.9	0.391842
Lepilemur_mustelinus	Lepilemuridae	920.5	665	1078	-18.435	-18.792	-18.048	201.25	187	225	1	1750.9197	26038.03015	1	0.510784
Leptonycteris_yerbabuenae	Phyllostomidae	772.901639344262	6	3096	23.2987770642448	16.3999437504461	32.1754762026481	221.524590163934	110	277	1	2064.27635	1245031.229	0.02	0.377385
Lepus_americanus	Leporidae	712.314949201742	0	3736	50.4410055384058	36.24143	67.9726566954944	25.6584659913169	-125	109	3.41	1105.95	9497587.557	1.71	14.45558333
Lepus_arcticus	Leporidae	158.481481481481	1	521	68.9381967525967	47.96667	79.95	-125.724137931034	-195	27	3.96	1076.0918	3890154.741	4.405	15.703863
Lepus_brachyurus	Leporidae	94.4722222222222	3	957	36.2723244444444	35.377	39.74	135.777777777778	94	154	2.13	1047.27668	287854.6509	2.35	2.462664
Lepus_californicus	Leporidae	918.566569484937	-66	3543	34.8390534853104	22.1969542600834	46.7416076343483	147.496605237633	5	243	2.68	1226.50635	4438724.393	2.4225	10.422615
Lepus_callotis	Leporidae	1629.38461538462	261	2348	25.2116755339998	18.303	32.0069141316616	177.038461538462	146	283	2.34	1047.27668	428017.4828	2.5	2.776169
Lepus_capensis	Leporidae	363.658362989324	-379	3712	26.4778978169014	-34.35809	40.1	206.214788732394	15	295	2.51	1047.27668	11310020.31	3.2617	10.661033
Lepus_castroviejoi	Leporidae	1375.4	586	2028	43.0079931111111	42.75425	43.2	78.0444444444445	47	111	1.95	1047.27668	4984.68731	2.75	1.118748
Lepus_coreanus	Leporidae	290	290	290	36.40968	36.40968	36.40968	110	110	110	NA	1047.27668	218844.3235	1.7	1.941121
Lepus_europaeus	Leporidae	187.703659664421	-17	2667	50.7811661965311	-49.30901	63.85184	85.9082820881853	-7	186	2.44	730	10246087.72	3.74	17.353
Lepus_oiostolus	Leporidae	3235.625	725	3926	32.19667125	27.05	36.68	40.125	-28	160	3.06	1047.27668	2844288.27	3	4.621408
Lepus_peguensis	Leporidae	450.8	90	918	13.356664	11.68333	15.11667	244.8	212	270	NA	1047.27668	1262219.845	2.105	3.18875
Lepus_timidus	Leporidae	249.33190458442	-3	3201	56.8216786499359	44.0434	70.74282	64.6539659278256	-170	105	3.16	1047.27668	19903891.22	3.048	15.808528
Lepus_tolai	Leporidae	1263.28571428571	-20	2815	43.3963957702651	36.78333	47.63	53.2380952380952	-34	179	2.755	1047.27668	7756123.175	1.589	4.040593
Lepus_townsendii	Leporidae	1564.0585106383	141	4175	42.939998941955	37.4299622900002	52.06667	59.9148936170213	-18	118	4.405	1097.83525	3453768.946	1.555	3.35267
Liomys_irroratus	Heteromyidae	1217.21212121212	0	3107	21.15661061598	15.9696726118264	26.9816327321768	203.13446969697	104	261	4.11	873.5194667	612740.5647	0.05	0.345886
Liomys_pictus	Heteromyidae	602.889135254989	2	2329	20.4399064521899	15.51667	30.9801052644442	236.390350877193	150	288	3.585	873.5194667	443659.4885	0.04	0.285194
Liomys_salvini	Heteromyidae	456.017543859649	5	2696	12.9184965230844	9.73	16.1407912789708	245.96511627907	129	281	3.56	873.5194667	171523.532	0.042	0.307054
Lonchophylla_robusta	Phyllostomidae	613.666666666667	2	2204	6.72630377574714	-4.844	12.17861	237.222222222222	141	282	0.98	2064.27635	1130885.404	0.0172	0.338934
Lontra_felina	Mustelidae	39	0	116	-37.53899	-54.79627	-17.98333	112.75	50	188	2.895	3650	205785.5483	30.6	29.213834
Lontra_provocax	Mustelidae	817.463414634146	0	954	-41.4794244186047	-54.86864	-40.49657	78.046511627907	45	103	NA	3650	125730.3467	7.5	10.638987
Lophostoma_carrikeri	Phyllostomidae	445.25	14	669	3.0051625	-1.45	4.93333	248	237	269	NA	2064.27635	4787112.831	0.0209	0.517689
Lophostoma_silvicolum	Phyllostomidae	400.833333333333	4	1892	-1.41374287878788	-17.03333	14.04236	249.893939393939	194	282	0.99	2064.27635	12305722.13	0.0297	0.77684
Lophuromys_chrysopus	Muridae	1790.25	1492	2157	6.575	6.45	6.7	187.75	168	206	2.305	624.3996409	113687.4455	0.0431	0.34995
Lophuromys_flavopunctatus	Muridae	2327.02702702703	384	4396	4.56580324324324	-12.21667	13.35	159.837837837838	39	253	2.305	624.3996409	2143090.021	0.06	0.797948
Loris_lydekkerianus	Lorisidae	650.666666666667	190	920	11.38333	8.03333	13.13333	249.333333333333	238	267	1.37	2278.1475	213848.0871	0.235	1.288422
Loris_tardigradus	Lorisidae	197	10	557	6.91111333333333	6.71667	7.25	260	242	269	1.37	2278.1475	15308.96273	0.2277	0.456241
Loxodonta_africana	Elephantidae	950.084967320261	61	3345	-11.7109462745098	-28.20927	12.42678	218.607843137255	90	286	1	9125	3404942.935	3940.0343	491.815389
Lutra_lutra	Mustelidae	208.300858075784	-20	4709	53.9274966150082	6.71667	71.10126	81.3592614563251	-39	269	2.035	2772.962083	27338942.12	8.7851	61.635599
Lutreolina_crassicaudata	Didelphidae	84.7078651685393	1	864	-30.0973108988764	-38.37243	4.0958	190.887640449438	132	266	8	843.3734222	2543554.148	0.5373	0.956939
Lutrogale_perspicillata	Mustelidae	572.5	90	1055	15.225	15.11667	15.33333	241	212	270	4.12	3650	5162805.212	9.4833	27.878601
Lycaon_pictus	Canidae	774.56	59	1920	-17.0791312	-25.19358	0.31375	219.12	163	272	7.495	2034.717	1287164.326	22.0501	117.15
Lynx_canadensis	Felidae	442.272727272727	6	2901	57.4157840671263	39.37722	68.14333	-15.0988654781199	-143	82	3.19	3391.958167	8158748.111	9.3732	52.198157
Lynx_lynx	Felidae	362.635950975942	1	1978	63.5406244294091	38.08	70.12967	23.6856111862878	-52	113	2.25	3338.239417	20843161.23	17.95	66.825
Lynx_pardinus	Felidae	618.179245283019	1	1479	38.8033166037736	36.99378	40.42	148.415094339623	78	182	2.5	1578.34	1207.752132	9.4	4.765393
Lynx_rufus	Felidae	676.526708074534	2	4067	39.729083127286	18.84972	52.2877	106.358863495985	-21	249	2.53	3810.032222	9908588.854	8.9041	70.5
Macaca_assamensis	Cercopithecidae	1215.2	378	1899	22.468332	14.68	27.63333	186	122	235	NA	4572.989586	1824334.907	12	16.201778
Macaca_fascicularis	Cercopithecidae	304.990476190476	5	2804	6.61101059420768	-8.82923	17.5834	257.203703703704	154	275	1	5076.8362	2743076.39	3.9915	9.397642
Macaca_mulatta	Cercopithecidae	402.483870967742	9	1337	25.7676403225806	17.47	34.49136	234.645161290323	140	274	1	5058.9	7573772.74	3.713	11.22546
Macaca_nemestrina	Cercopithecidae	282.857142857143	3	1097	3.259585	-3.01667	7.55	255.571428571429	209	273	1	4015	1384379.543	6.2965	10.536236
Macaca_silenus	Cercopithecidae	1311	1311	1311	9.42193	9.42193	9.42193	218	218	218	1	5509.018	28252.4713	4.75	4.113548
Macaca_thibetana	Cercopithecidae	2392.33333333333	1988	2791	29.3478433333333	29.08333	29.52687	116	100	138	1	3285	1337095.781	12	15.150419
Macroglossus_minimus	Pteropodidae	403.582417582418	0	3200	-0.535518493162162	-17.44	18.21867	250.032258064516	117	281	0.99	1553.790873	3636831.541	0.0164	0.274544
Macroglossus_sobrinus	Pteropodidae	380.058823529412	9	1475	0.469100678381472	-8.25	15.48333	245.529411764706	176	273	1	1553.790873	2463598.599	0.0221	0.297593
Macropus_giganteus	Macropodidae	437.330887004935	0	1864	-32.9766955169318	-42.65	-15.68	153.543678305811	51	251	1	3170.271	2247517.788	25.875	17
Macropus_rufogriseus	Macropodidae	535.856691449814	-4	1850	-33.0438680280091	-42.90049	-24.75305	146.329013145714	39	217	1.005	2166.3627	656687.0448	16.85	5.719433
Macroscelides_proboscideus	Macroscelididae	967.333333333333	327	1444	-26.1155373315305	-34.35809	-20.79999	176.307692307692	149	206	1.6	995.97395	533970.4237	0.0382	3.013174
Makalata_didelphoides	Echimyidae	83.1818181818182	6	307	5.20973090909091	-1	10.71667	263.363636363636	247	271	1.165	739.0095889	3653095.358	0.4	1.603397
Malacomys_edwardsi	Muridae	217.1	8	584	6.4662164516129	4.9	8.54203	257.58064516129	234	269	2.685	624.3996409	488755.2993	0.065	0.536298
Malacomys_longipes	Muridae	904.310344827586	226	2356	0.157244655172414	-6.0167	4.2333	227.241379310345	136	257	2.91	624.3996409	1234558.103	0.0956	0.925858
Mandrillus_sphinx	Cercopithecidae	61	61	61	-0.17883	-0.17883	-0.17883	262	262	262	1.045	3650	329278.3748	18.2499	14.245361
Manis_javanica	Manidae	380.1	9	1055	2.58039526995327	-7.5	19.25	249.7	206	278	1	1825	2348569.247	5.15	15.721673
Manis_pentadactyla	Manidae	868.75	151	1811	20.8125	16.58333	25.46667	212	155	261	1	1825	2699514.585	4.675	15.224671
Marmosa_lepida	Didelphidae	257.75	151	322	-1.67012	-6.58333	0.08	249.5	245	257	5	568.63755	4684685.014	0.014	0.409271
Marmosa_mexicana	Didelphidae	812.3	3	3790	16.1818082808661	8.18333	22.3604849597346	222.730769230769	102	278	5.8	568.63755	938263.4293	0.0495	0.597713
Marmosa_robinsoni	Didelphidae	299.921052631579	-3	2006	9.1230977052024	3.33333	12.09107	256.868421052632	151	280	9.75	568.63755	595803.718	0.0567	0.462835
Marmosops_incanus	Didelphidae	573.714285714286	10	1100	-18.6660469728583	-23.65	-12.8021136679249	215.357142857143	166	242	NA	642.840025	611936.0439	0.0623	0.622053
Marmosops_noctivagus	Didelphidae	823.632653061224	60	4193	-10.4114428122448	-17.06667	-0.25715	229.938775510204	69	268	NA	642.840025	2114206.247	0.045	0.674349
Marmosops_parvidens	Didelphidae	169.222222222222	18	429	4.44128555555556	3.11667	6.5	260.222222222222	249	273	4.05	642.840025	1119218.329	0.015	0.312591
Marmota_broweri	Sciuridae	818.714285714286	610	1079	68.3083351045285	68.12694	68.73025	-118.714285714286	-134	-104	4.635	1976.82975	216450.2986	3.405	2.841842
Marmota_caligata	Sciuridae	1233.72289156627	1	4275	56.5714820670806	45.42228	68.12694	-10.6904761904762	-104	62	4.6	1906.4999	2520224.969	7.23	7.317748
Marmota_flaviventris	Sciuridae	2132.37727272727	24	4187	42.188240637569	36.7999721716426	50.4497499222684	36.4227272727273	-41	120	4.44	2063.71	1719560.842	3.35	10.95
Marmota_himalayana	Sciuridae	4215.9	3629	5125	32.191832	27.75	36.75154	-1.2	-28	32	5.39	1976.82975	2399601.853	5	5.906557
Marmota_monax	Sciuridae	280.587878787879	0	1931	43.7219757248456	34.7983900557287	65.02232	76.690332326284	-73	155	4.5	1604.9839	7597205.231	3.8017	0.7265
Marmota_olympus	Sciuridae	1552.94117647059	1220	1780	47.9509901762323	47.6978056473853	47.9997049714769	38	29	55	4	1976.82975	5361.791054	6.3	1.796241
Marmota_sibirica	Sciuridae	1590.66666666667	696	2751	47.69786	45.30331	50.37	-20.7777777777778	-50	0	4.665	2190	1532442.161	8	6.950154
Martes_americana	Mustelidae	766.425757575758	1	4188	51.8862754891915	36.605	68.833	12.1370481927711	-104	119	2.73	2227.96	7602149.561	1.25	61
Martes_flavigula	Mustelidae	1245.93333333333	6	4100	19.7136473333333	-1.51667	44.86666	178.4	24	270	2.5	2642.060567	6917515.974	1.8425	7.358266
Martes_foina	Mustelidae	428.827289876336	-185	3201	44.8597706357173	31.68562	59.21899	112.462777080719	-49	220	3.78	2178.563333	12585679.69	1.5408	16.681738
Martes_martes	Mustelidae	301.062671797691	-23	3173	51.9035689693102	36.9	69.01486	83.9799022270505	-21	178	3.8	2100.94	9892968.138	1.3	15.356074
Martes_melampus	Mustelidae	436.444444444444	9	1279	37.1920155555556	35.32028	40.04	105.222222222222	72	139	NA	1772.805	266191.8648	1	2.562858
Martes_zibellina	Mustelidae	364	69	1076	55.7450957142857	47.95	60.6	-32.2857142857143	-80	21	3.13	2087.381433	10017977.56	1.13	27.507786
Mastomys_coucha	Muridae	1115.33333333333	1060	1145	-24.6532433333333	-25.41667	-23.59306	183	174	190	7.96	624.3996409	1282131.446	0.031	0.488591
Mastomys_erythroleucus	Muridae	425.442857142857	9	1647	10.8053515714286	0.5	16.1667	262.657142857143	194	297	7.96	624.3996409	7187484.846	0.0465	0.894997
Mastomys_huberti	Muridae	304.2	60	718	14.2	12	16	267.2	242	277	7.96	639.6318318	584964.865	0.0553	0.575236
Mastomys_kollmannspergeri	Muridae	363.2	304	399	10.38334	10	11.4167	277.4	275	281	NA	624.3996409	1611459.055	0.0947	0.975366
Mastomys_natalensis	Muridae	851.001477104874	2	4396	-1.59287119907665	-33.96667	13.1667	230.482300884956	39	295	8.595	624.3996409	16862764.04	0.0364	0.64194
Maxomys_moi	Muridae	1055	1055	1055	15.33333	15.33333	15.33333	212	212	212	NA	639.6318318	38632.90569	0.147	0.561148
Maxomys_musschenbroekii	Muridae	938.636363636364	220	2100	-1.18092909090909	-2.90217	1.10642	224.909090909091	147	262	NA	624.3996409	171617.4047	0.0848	0.564386
Maxomys_panglima	Muridae	662.210526315789	11	1931	9.62272684210526	8.75	12.05	242.421052631579	194	271	3.54	639.6318318	13311.05555	0.189	0.515105
Maxomys_rajah	Muridae	303.8	6	1832	3.926507	1.53333	5.58333	254.8	170	270	3.29	639.6318318	1334910.011	0.1503	1.221312
Maxomys_surifer	Muridae	375.5	8	1344	6.78158533333333	-7.5	21.68333	249.333333333333	189	280	3.54	639.6318318	2854798.36	0.1504	1.439714
Maxomys_whiteheadi	Muridae	525.3	3	3886	3.3651555	-1.63333	7.28333	244.45	101	272	3	624.3996409	1339458.365	0.056	0.692911
Mazama_americana	Cervidae	282.926470588235	15	3516	-23.1432601260504	-27.33883	7.99	210.390756302521	86	279	1.22	2017.365	22187795.68	22.7997	22.069353
Mazama_gouazoubira	Cervidae	300.105263157895	90	1028	-21.2736215789474	-32.9	-11.28517	232.894736842105	166	262	1	2158.075633	5804638.395	16.3001	13.726798
Mazama_nana	Cervidae	242.546511627907	169	553	-25.7842794186047	-27.26667	-25.56674	206.616279069767	185	211	NA	2293.8365	580152.938	16.4999	8.404477
Mazama_rufina	Cervidae	3082	2972	3192	2.01875	1.83333	2.20417	101	100	102	1.11	2555	54296.71118	25.9998	6.477693
Mazama_temama	Cervidae	151.820512820513	29	965	12.7703923958932	7.12534	21.0705469507089	259.051282051282	223	266	1.22	2305.9325	864397.6981	22	10.737303
Megadontomys_cryophilus	Cricetidae	2798	2501	3095	17.5666843736479	17.5507151746734	17.5826535726223	121	121	121	NA	589.3882991	1557.827427	0.032	0.074408
Megaerops_ecaudatus	Pteropodidae	582	9	1832	3.90105545454545	1.11681	8.4	242.545454545455	170	273	NA	1825	1290985.795	0.0247	0.27523
Megaloglossus_woermanni	Pteropodidae	468.8	10	1807	2.77744509090909	-8.31667	7.533	241.854545454545	156	266	1	1553.790873	3161712.121	0.0157	0.260029
Melanomys_caliginosus	Cricetidae	990.272727272727	-3	2723	6.27160829275138	-2.48333	14.0209186455921	221.719008264463	122	276	1.45	589.3882991	775170.5868	0.041	0.514699
Meles_meles	Mustelidae	177.310810810811	1	1943	51.0846183578431	32.80473	61.7273	96.031862745098	33	203	3.11	2161.2481	9787818.359	13	21.047135
Melursus_ursinus	Ursidae	216.733333333333	28	547	20.4075033333333	6.42721	28.31667	258.4	241	282	1.54	3650	2996510.307	93.13	43.044017
Meriones_libycus	Muridae	677.084905660377	-76	2555	32.3271404022635	23.0167	39.36667	185.367924528302	81	263	4.97	649.48035	7926154.872	0.0913	1.347192
Meriones_meridianus	Muridae	804.5	-26	1915	42.1527196428571	36.3171	46.11908	87.0714285714286	10	166	5.6	608.1480167	6233007.492	0.041	0.8073
Meriones_shawi	Muridae	155.076923076923	-11	1000	32.8451607692308	30.7833	36.92389	189.615384615385	157	203	5.625	608.1480167	625358.3973	0.0906	0.775089
Meriones_tamariscinus	Muridae	1080.8	7	1965	43.654286	42.13769	45.26446	65.2	14	110	4.125	608.1480167	2568838.74	0.12	1.235968
Meriones_unguiculatus	Muridae	1424.18421052632	541	2605	45.6042257656584	40.57639	50.35	22.9736842105263	-39	64	5	503.8875	3286359.875	0.0533	0.817538
Mesocricetus_auratus	Cricetidae	393.5	393	394	36.20835	36.2	36.2167	171	170	172	8.69	787.9135	4722.769046	0.105	0.293756
Mesophylla_macconnelli	Phyllostomidae	431.520408163265	0	2142	-2.70902194972197	-15.46667	10.56667	246.77	162	271	0.99	2064.27635	8930875.334	0.0069	0.313246
Metachirus_nudicaudatus	Didelphidae	652.714285714286	10	2102	-3.08411335065629	-26.01667	10.066	236.901098901099	173	283	5	843.3734222	10487943.03	0.375	3.223907
Microcebus_murinus	Cheirogaleidae	102.666666666667	12	166	-18.5632266666667	-23.12268	-16.229	256.666666666667	243	266	2.41	2053.5145	91346.02569	0.06	0.6755
Microcebus_rufus	Cheirogaleidae	722.25	72	1141	-19.52512375	-24.40003	-18.048	207.5	180	226	2.41	2053.5145	2632.936973	0.0425	0.220684
Microdipodops_megacephalus	Heteromyidae	1625.92057761733	1194	2779	39.5417847666509	37.2323941510497	43.2644796012829	89.5884476534296	30	133	3.9	873.5194667	226539.9438	0.0105	0.339067
Microdipodops_pallidus	Heteromyidae	1455.04054054054	1197	1930	38.372765703288	37.2323941510497	39.6151402463374	111	68	133	3.895	873.5194667	31325.94213	0.0125	0.130053
Micromys_minutus	Muridae	160.84696880518	-5	4337	49.8183596049472	22.35	61.72355	98.5687536571094	-100	183	5.15	502.66	18245155.7	0.006	0.337278
Micronycteris_hirsuta	Phyllostomidae	313.589743589744	2	3629	7.57208816074914	-12.66833	15.01932	249.292682926829	69	269	0.99	2064.27635	9191992.295	0.012	0.433248
Micronycteris_megalotis	Phyllostomidae	471.945652173913	1	2850	1.930706	-19.77	11.68913	247.6	122	285	0.98	2064.27635	12246741.56	0.0061	0.312414
Micronycteris_minuta	Phyllostomidae	390.75	8	3390	2.99453842334964	-20.75	11.20642	251	94	275	0.99	2064.27635	12254010.23	0.0065	0.324073
Micropteropus_pusillus	Pteropodidae	626.486486486486	14	1785	5.40896814159292	-9.55165	13.56667	245.787610619469	185	283	0.99	1553.790873	7097040.812	0.0266	0.414276
Microtus_abbreviatus	Cricetidae	200.142857142857	1	300	60.4746202653745	60.39685	60.64583	-16.8	-19	-14	2.785	373.6238021	326.8534054	0.062	0.076524
Microtus_agrestis	Cricetidae	262.008267499541	-5	2481	51.06967271888	40.22	70.49114	90.6974729241877	-31	158	4.42	465.9675	10789787.81	0.0425	0.1763
Microtus_arvalis	Cricetidae	443.789074355083	-2	3293	47.3726943015548	40.14	59.57967	95.60407239819	-35	142	5.1	447.605	6841057.809	0.028	0.1016
Microtus_cabrerae	Cricetidae	805.574257425743	239	1798	40.0627682178218	37.36	42.59	127.856435643564	76	165	NA	373.6238021	120067.0465	0.0525	0.249912
Microtus_californicus	Cricetidae	491.723404255319	-4	2533	36.9765458338745	30.0501084475159	42.4392	137.552995391705	50	203	4.62	373.6238021	288688.7749	0.0574	0.125538
Microtus_duodecimcostatus	Cricetidae	685.37734962406	-1	2826	40.5636644418386	36.07	44.69077	129.044090056285	21	186	2.52	373.6238021	532672.3026	0.023	0.218564
Microtus_fortis	Cricetidae	211.25	65	610	45.5019494087226	38.1786952697805	50.13	35	-1	103	5.17	373.6238021	1974931.082	0.063	0.505951
Microtus_gerbei	Cricetidae	671.880478087649	24	2605	42.9359656299213	42.4	45.3833	108.724409448819	15	144	NA	373.6238021	219460.0526	0.0205	0.169366
Microtus_guentheri	Cricetidae	1024	358	1419	36.190666	32.67	40.6	131.8	77	189	5.96	491.8841	644266.6805	0.054	0.364833
Microtus_middendorffii	Cricetidae	667	543	791	64.2085	63.8725	64.5445	-162	-171	-153	5.725	373.6238021	1678160.931	0.0566	0.460413
Microtus_kikuchii	Cricetidae	2874.33333333333	2017	3626	23.4658666370681	23.1750117449572	24.18306	90.4166666666667	74	117	1.97	373.6238021	2681.147572	0.0217	0.067513
Microtus_levis	Cricetidae	275.571428571429	30	1584	56.2306928571429	41.57076	59.29233	51.8571428571429	48	56	5.1	373.6238021	3845102.139	0.0371	0.436117
Microtus_longicaudus	Cricetidae	1913.75299635227	2	4152	42.4470814852086	32.6506	67.1773499993264	45.5723923196679	-99	170	4.975	373.6238021	4014710.438	0.0467	0.499849
Microtus_lusitanicus	Cricetidae	795.90368852459	10	2129	42.1468710268524	39.7794963153028	43.66	112.373469387755	21	155	2.045	373.6238021	253774.894	0.017	0.1576
Microtus_majori	Cricetidae	108	108	108	41	41	41	136	136	136	3.6	373.6238021	142471.2304	0.0245	0.170239
Microtus_maximowiczii	Cricetidae	719	719	719	47.5282680693568	47.5282680693568	47.5282680693568	-8	-8	-8	6.8	373.6238021	1641879.705	0.0417	0.387109
Microtus_miurus	Cricetidae	684.238532110092	1	1828	66.2974294087018	59.5229785565307	69.8	-84.9220183486239	-149	12	5.96	373.6238021	1419585.967	0.041	0.376648
Microtus_mongolicus	Cricetidae	1448.8	1058	1928	48.404394	47.91667	49.33333	-17.6	-34	-2	5.1	373.6238021	1038452.547	0.0275	0.278634
Microtus_montanus	Cricetidae	1917.53172866521	42	4152	41.1233312004304	33.5007493884156	52.00056	55.0218818380744	-34	185	5.18	373.6238021	1454871.626	0.0363	0.194906
Microtus_multiplex	Cricetidae	1135.21875	144	2658	45.44768375	44.1935	46.54081	70.875	9	134	3	373.6238021	135251.1332	0.0232	0.163346
Microtus_ochrogaster	Cricetidae	633.828843106181	11	3035	40.4173720342436	30.2372028406144	49.71667	105.156893819334	-32	197	3.8	615.4024	6492023.284	0.038	0.1315
Microtus_oeconomus	Cricetidae	406.8125	-5	2565	62.7124377570756	46.63	71.4	-31.3428362573099	-140	107	5.76	220.35	18560618.57	0.0344	0.775135
Microtus_pennsylvanicus	Cricetidae	569.396573338905	0	3503	47.4076316020709	32.66871	69.33333	47.7955961778147	-111	165	5.06	128.9791667	23803069.96	0.0368	0.245
Microtus_savii	Cricetidae	504.611111111111	1	1912	43.4579794444444	38.1167	45.90802	120.555555555556	44	183	NA	373.6238021	218686.672	0.02	0.166945
Microtus_socialis	Cricetidae	1575.5	348	2798	35.50008	34.01667	38	117.75	58	177	5.235	373.6238021	1914220.843	0.048	0.432481
Microtus_thomasi	Cricetidae	26	26	26	37.6214	37	38.2428	173.5	169	178	4.32	373.6238021	106967.9176	0.0265	0.167109
Miniopterus_gleni	Vespertilionidae	368	9	775	-19.183622	-23.51667	-15.17769	225.6	210	242	NA	1995.6986	NA	0.014	0.348705
Miniopterus_griveaudi	Vespertilionidae	157.142857142857	31	632	-11.5716771428571	-11.83618	-11.40722	247.857142857143	237	252	NA	1995.6986	NA	0.0046	0.170524
Miniopterus_magnater	Vespertilionidae	888.4	7	2161	-3.270972	-8.53333	17.0534	226.666666666667	169	270	1	1995.6986	NA	0.0141	0.350304
Miniopterus_majori	Vespertilionidae	857.5	494	1147	-17.62747	-21.24594	-15.03525	202.5	179	236	0.995	1995.6986	NA	0.008	0.243362
Miniopterus_manavi	Vespertilionidae	386.571428571429	9	955	-19.10062875	-23.51667	-13.26667	234.25	191	265	NA	1995.6986	NA	0.005	0.179912
Miniopterus_minor	Vespertilionidae	159.5625	13	716	-4.38530156150257	-5.1022349840411	-3.90376	255.875	214	266	NA	1995.6986	NA	0.007	0.223347
Miniopterus_natalensis	Vespertilionidae	1571.95833333333	113	3882	-6.69911083333333	-29.62174	9.51667	187.375	64	252	0.995	1995.6986	NA	0.0125	0.324209
Miniopterus_schreibersii	Vespertilionidae	492.491228070175	5	1227	41.3198587931034	36.53	48.59	132.724137931034	68	179	0.995	1995.6986	NA	0.0111	0.300379
Mogera_wogura	Talpidae	252.666666666667	113	518	34.351915	32.91182	35.35889	145	134	155	3.78	759.1857214	139527.772	0.1115	0.727623
Molossus_coibensis	Molossidae	116.4	-3	405	7.4400389248557	2.83333	9.33333	265.125	247	273	0.995	1427.913317	3521356.057	0.013	0.367095
Molossus_molossus	Molossidae	356.543985637343	-3	2476	0.675136792080611	-34.88333	23.11667	245.537366548043	143	283	0.99	1427.913317	15953871.79	0.0136	0.523668
Molossus_rufus	Molossidae	165.700729927007	0	1473	1.00435336286203	-31.59919	21.9443727728401	244.413043478261	161	281	NA	1427.913317	14978119.24	0.0317	0.889921
Monodelphis_adusta	Didelphidae	1420.08333333333	283	3006	-5.89446504915623	-13.10053	5.2	206.5	162	254	NA	717.0425	1097764.83	0.035	0.506621
Monodelphis_brevicaudata	Didelphidae	129.071428571429	6	573	3.78440642857143	-2.25	5.78333	262.857142857143	244	272	7.12	717.0425	1852509.807	0.0696	0.842098
Monodelphis_dimidiata	Didelphidae	230.222222222222	18	749	-32.1328233333333	-38.18875	-25.68029	172.888888888889	122	221	14	717.0425	1945585.298	0.058	0.766381
Monodelphis_domestica	Didelphidae	413.727272727273	112	1911	-18.6443615613754	-23.99913	-4.96667	238.727272727273	205	270	9	717.0425	4209184.905	0.0714	1.020241
Monodelphis_emiliae	Didelphidae	157.8	115	222	-5.89	-8.36667	-3.66667	259.6	256	263	NA	717.0425	1154217.411	0.04	0.552995
Monodelphis_scalops	Didelphidae	580.5	330	831	-23.690625	-27.48925	-19.892	199	198	200	NA	717.0425	522256.3797	0.741	2.49513
Mormoops_megalophylla	Mormoopidae	716.020512820513	4	3096	19.0245318980241	-5.903	30.58714	225.704081632653	110	281	1	1888.065371	3777363.072	0.0158	0.422481
Moschus_moschiferus	Moschidae	3013	3013	3013	46.5	46.5	46.5	-34	-34	-34	1.615	2190	7199273.342	13	13.583989
Muntiacus_muntjak	Cervidae	108.166666666667	3	295	0.369495	-8.1244	6.61667	263.5	252	273	1.17	2416.4143	1515010.561	15.9258	10.139893
Muntiacus_reevesi	Cervidae	753.777777777778	13	2434	28.5494666666667	25.01667	32.06667	153.444444444444	63	219	1	2931.795	2239410.926	13.5	6.746587
Murina_cyclotis	Vespertilionidae	737.5625	14	1811	16.81982	4.48333	27.58333	219.9375	155	269	2	1825	2043914.306	0.0093	0.263193
