species	geoArea_km2	BodyMassKg_notInputed	DispDist_notInputed
Myotis_sodalis	1569823.125	0.0069	0.205214
Myotis_soror	NA	NA	NA
Myotis_stalkeri	4212.622803	0.017	0.102018
Myotis_thysanodes	3488660.489	0.0081	0.270303
Myotis_tricolor	4289583.804	0.0139	0.399916
Myotis_velifer	1969158.947	0.0101	0.275305
Myotis_vivesi	8265.175048	0.025	0.151192
Myotis_volans	4720453.924	0.0085	0.29762
Myotis_welwitschii	4362340.667	0.0155	0.430485
Myotis_yanbarensis	31.80813534	0.0043	0.014682
Myotis_yumanensis	4077855.456	0.0054	0.21543
Myotragus_balearicus	NA	26.418	12.371303
Myrmecobius_fasciatus	1133.827318	0.4715	0.953964
Myrmecophaga_tridactyla	13081400.21	22.3332	35.818675
Mysateles_garridoi	41.18512783	1.25	0.256974
Mysateles_gundlachi	NA	1.66	1.406493
Mysateles_meridionalis	NA	2.5191	1.750303
Mysateles_prehensilis	107682.2596	1.8	1.718919
Mystacina_robusta	9.613111681	0.0164	0.026506
Mystacina_tuberculata	12640.44847	0.0126	0.107399
Mystromys_albicaudatus	504599.1859	0.0869	0.722473
Myzopoda_aurita	108414.0138	0.0093	0.143457
Myzopoda_schliemanni	36749.90714	0.0091	0.112162
Naemorhedus_baileyi	240237.1843	27.4875	9.209291
Naemorhedus_caudatus	171191.6614	27	8.475379
Naemorhedus_goral	254534.944	28.5	9.513106
Naemorhedus_griseus	2417596.02	25	14.388017
Nandinia_binotata	6101070.131	2	10.03425
Nanger_dama	300588.0734	72.9995	16.575802
Nanger_granti	795718.2887	54.9997	17.493219
Nanger_soemmerringii	294240.5988	40	11.836065
Nannosciurus_melanotis	1089443.368	0.05	0.620886
Nanonycteris_veldkampii	1733730.021	0.0214	0.270991
Napaeozapus_insignis	2008377.344	0.0223	0.80985
Nasalis_larvatus	546100.6437	9	5.935807
Nasua_narica	3025848.724	4.03	10.78451
Nasua_nasua	10758220.96	3.7938	14.632086
Nasuella_meridensis	38435.03788	NA	NA
Nasuella_olivacea	251139.0973	1.34	2.99453
Natalus_espiritosantensis	2514725.644	0.006	0.207675
Natalus_jamaicensis	11144.66004	0.0067	0.069185
Natalus_lanatus	NA	0.0056	0.15616
Natalus_major	75120.77902	0.0071	0.108427
Natalus_mexicanus	2456037.403	0.0053	0.190784
Natalus_primus	3161.024287	0.0091	0.064166
Natalus_saturatus	NA	NA	NA
Natalus_stramineus	4524.669785	0.005	0.047183
Natalus_tumidirostris	1614473.357	0.0064	0.196716
Neacomys_dubosti	224410.9691	0.0147	0.218395
Neacomys_guianae	323742.4112	0.0142	0.231723
Neacomys_minutus	186164.7398	0.0104	0.171923
Neacomys_musseri	142123.9902	0.0121	0.176936
Neacomys_paracou	968316.5349	0.0145	0.29712
Neacomys_pictus	490.4442258	0.0175	0.064313
Neacomys_spinosus	3141037.123	0.019	0.447466
Neacomys_tenuipes	240923.1852	0.019	0.257014
Neamblysomus_gunningi	9809.317548	0.0281	0.16913
Neamblysomus_julianae	12088.46466	0.022	0.151183
Necromys_amoenus	166311.187	0.029	0.302527
Necromys_benefactus	388580.6641	0.0408	0.442152
Necromys_lactens	165377.2473	0.0329	0.324889
Necromys_lasiurus	5681010.093	0.0399	0.779022
Necromys_lenguarum	598844.9161	0.0299	0.406009
Necromys_obscurus	31971.01423	0.0407	0.257475
Necromys_punctulatus	69192.12425	0.0373	0.289307
Necromys_temchuki	104960.6391	0.0472	0.362411
Necromys_urichi	344088.8171	0.034	0.387841
Nectogale_elegans	559253.8386	0.0325	0.444624
Nectomys_apicalis	1093146.568	0.2974	1.731639
Nectomys_magdalenae	47384.42989	0.2506	0.796878
Nectomys_palmipes	167674.8787	0.197	0.91164
Nectomys_rattus	7207819.935	0.2488	2.348484
Nectomys_squamipes	2368607.514	0.1907	0.800742
Nelsonia_goldmani	2060.94835	0.0285	0.074146
Nelsonia_neotomodon	24824.62302	0.08	0.224381
Neodon_forresti	8480.516382	0.0859	0.185067
Neodon_fuscus	48674.92007	0.0425	0.182996
Neodon_irene	638729.1163	0.0446	0.327657
Neodon_leucurus	2277409.603	0.02	0.276891
Neodon_linzhiensis	NA	NA	NA
Neodon_sikimensis	161093.1237	0.0676	0.306178
Neofelis_diardi	516876.2994	20.5	27.551273
Neofelis_nebulosa	1918303.904	20.5	36.56962
Neofiber_alleni	120820.0098	0.266	0.128626
Neohylomys_hainanensis	4642.746827	0.0595	0.233066
Neomonachus_schauinslandi	303676.9035	223	113.888901
Neomonachus_tropicalis	NA	200	235.262667
Neomys_anomalus	3463343.006	0.016	0.418002
Neomys_fodiens	13017755.16	0.0143	0.296308
Neomys_teres	252570.361	0.0129	0.206789
Neonycteris_pusilla	9170.178019	0.0073	0.073222
Neophascogale_lorentzii	122055.6317	0.212	0.887899
Neophoca_cinerea	433800.5318	190	110.974232
Neophocaena_asiaeorientalis	1153523.789	NA	NA
Neophocaena_phocaenoides	3055748.227	32.5	54.376239
Neopteryx_frosti	6835.160503	0.225	0.300623
Neoromicia_brunnea	768449.7172	NA	NA
Neoromicia_capensis	13988350.51	0.00596	0.299533
Neoromicia_flavescens	12071.5671	0.0105	0.093952
Neoromicia_guineensis	3628135.533	NA	NA
Neoromicia_helios	594016.6164	0.00356	0.108732
Neoromicia_malagasyensis	3844.83318	NA	NA
Neoromicia_matroka	33922.15385	NA	NA
Neoromicia_melckorum	916921.5501	NA	NA
Neoromicia_nana	10573303.44	NA	NA
Neoromicia_rendalli	8477035.534	0.00642	0.281986
Neoromicia_robertsi	NA	NA	NA
Neoromicia_roseveari	NA	NA	NA
Neoromicia_somalica	6149257.476	NA	NA
Neoromicia_tenuipinnis	4303596.154	0.00535	0.216652
Neoromicia_zuluensis	3516562.005	0.00414	0.175895
Neotetracus_sinensis	254047.4093	0.0869	0.705545
Neotoma_albigula	839216.5555	0.206	0.333923
Neotoma_angustapalata	3357.956915	0.198	0.392965
Neotoma_anthonyi	NA	0.1954	1.109594
Neotoma_bryanti	370.9283052	0.182	0.232659
Neotoma_bunkeri	NA	0.38	1.678285
Neotoma_chrysomelas	30564.88912	0.1695	0.578981
Neotoma_cinerea	3604494.073	0.2992	2.457403
Neotoma_devia	74042.64483	0.2	0.770804
Neotoma_floridana	1879946.115	0.2447	0.770011
Neotoma_fuscipes	171943.6285	0.2298	0.44736
Neotoma_goldmani	172241.6179	0.198	0.919618
Neotoma_lepida	988204.5042	0.1638	0.556454
Neotoma_leucodon	1084531.022	0.2511	1.568444
Neotoma_macrotis	161036.2145	0.198	0.906356
Neotoma_magister	314451.3495	0.4125	1.596927
Neotoma_martinensis	NA	0.246	1.278295
Neotoma_mexicana	1797937.624	0.203	1.548058
Neotoma_micropus	1070247.399	0.2375	0.329708
Neotoma_nelsoni	93.95946244	0.198	0.181545
Neotoma_palatina	8838.56491	0.198	0.484295
Neotoma_phenax	42963.27994	0.2275	0.738013
Neotoma_stephensi	227773.0434	0.1525	0.84068
Neotomodon_alstoni	27773.42635	0.04	0.18834
Neotomys_ebriosus	695754.8184	0.0645	0.652423
Neotragus_batesi	813217.6942	3	3.52662
Neotragus_pygmaeus	461153.9778	4	3.65723
Neovison_macrodon	NA	1.19	8.909351
Neovison_vison	14541997.83	0.945	45
Nephelomys_albigularis	403518.1432	0.0832	0.671423
Nephelomys_auriventer	14609.55123	0.1175	0.399914
Nephelomys_caracolus	4128.408394	0.093	0.266119
Nephelomys_devius	9713.639817	0.15	0.421361
Nephelomys_keaysi	67769.28884	0.1632	0.672789
Nephelomys_levipes	158986.4284	0.1128	0.654087
Nephelomys_meridensis	14537.57022	0.0993	0.362652
Nesokia_bunnii	42129.91732	0.52	0.707086
Nesokia_indica	3613084.366	0.37	1.532188
Nesolagus_netscheri	16075.59881	1.5	1.030811
Nesolagus_timminsi	25098.04667	2.1074	1.369273
Nesomys_audeberti	91677.12247	0.2125	0.588796
Nesomys_lambertoni	2244.469967	0.155	0.192406
Nesomys_rufus	107930.0299	0.1625	0.468807
Nesophontes_edithae	NA	0.13	1.20642
Nesophontes_hypomicrus	NA	0.02	0.362261
Nesophontes_major	NA	0.0517	0.666989
Nesophontes_micrus	NA	0.04	0.565587
Nesophontes_paramicrus	NA	0.04	0.565587
Nesophontes_zamicrus	NA	0.01	0.232029
Nesoromys_ceramicus	449.1970201	0.0655	0.134756
Nesoryzomys_darwini	NA	0.0337	0.236138
Nesoryzomys_fernandinae	645.6319779	0.0381	0.106734
Nesoryzomys_indefessus	NA	0.0803	0.40887
Nesoryzomys_narboroughi	645.6319779	0.088	0.172697
Nesoryzomys_swarthi	581.437925	0.1058	0.187695
Nesotragus_moschatus	1386882.047	6.5	6.065131
Neurotrichus_gibbsii	221437.2813	0.0089	0.310771
Neusticomys_ferreirai	691.829624	0.0295	0.098428
Neusticomys_monticolus	66713.21659	0.0395	0.318457
Neusticomys_mussoi	4991.967055	0.04	0.183416
Neusticomys_oyapocki	71758.05309	0.045	0.351783
Neusticomys_peruviensis	14609.81779	0.04	0.231282
Neusticomys_venezuelae	110865.9083	0.0471	0.397925
Nilgiritragus_hylocrius	2123.345199	75	5.774351
Nilopegamys_plumbeus	310.8720162	0.076	0.135566
Ningaui_ridei	2271431.021	0.0085	0.254135
Ningaui_timealeyi	252763.1561	0.0057	0.122353
Ningaui_yvonneae	310405.3047	0.007	0.145957
Niviventer_andersoni	190559.0401	0.147	0.792013
Niviventer_brahma	32581.19781	0.0973	0.426667
Niviventer_cameroni	10107.7351	0.0868	0.310329
Niviventer_confucianus	3996610.465	0.065	0.95587
Niviventer_coninga	36229.77248	0.02	0.175829
Niviventer_cremoriventer	1265083.178	0.0697	0.776165
Niviventer_culturatus	3771.244623	0.02	0.107875
Niviventer_eha	184904.3997	0.0536	0.440602
Niviventer_excelsior	151923.3691	0.102	0.611293
Niviventer_fraternus	113458.3353	0.0868	0.523104
Niviventer_fulvescens	4765824.322	0.0825	1.138737
Niviventer_hinpoon	2963.649797	0.061	0.194407
Niviventer_lepturus	7676.168067	0.0848	0.288534
Niviventer_niviventer	254955.2889	0.1	0.675858
Niviventer_rapit	254135.9875	0.0868	0.622606
Niviventer_tenaster	268884.2932	0.103	0.695381
Noctilio_albiventris	13021449.09	0.0308	0.847586
Noctilio_leporinus	14877559.36	0.0583	1.314589
Nomascus_annamensis	NA	NA	NA
Nomascus_concolor	26956.27325	7.5	5.355937
Nomascus_gabriellae	97468.2638	8	6.817513
Nomascus_hainanus	166.7233168	7.5	1.659835
Nomascus_leucogenys	51851.97963	8	5.948946
Nomascus_nasutus	8390.246023	8	4.014592
Nomascus_siki	26839.18891	8	5.160419
Noronhomys_vespuccii	NA	0.16	0.981355
Nothrotheriops_shastensis	NA	NA	NA
Notiomys_edwardsii	267056.8764	0.0213	0.280634
Notiosorex_cockrumi	66653.93244	0.004	0.073073
Notiosorex_crawfordi	2178955.149	0.0044	0.164957
Notiosorex_evotis	89973.36624	0.0054	0.094549
Notiosorex_villai	6095.476013	0.0053	0.052239
Notocitellus_adocetus	633.2590724	0.125	0.210421
Notocitellus_annulatus	45191.72237	0.5	1.173247
Notomys_alexis	2952822.535	0.035	0.398904
Notomys_amplus	NA	0.1	0.501859
Notomys_aquilo	2439.364919	0.039	0.091436
Notomys_cervinus	84522.57949	0.035	0.185196
Notomys_fuscus	106266.0112	0.035	0.194581
Notomys_longicaudatus	NA	0.1	0.499675
Notomys_macrotis	NA	0.06	0.382649
Notomys_mitchellii	651402.2919	0.052	0.358159
Notomys_mordax	NA	0.05	0.333342
Notopteris_macdonaldi	19484.41437	0.0651	0.19004
Notopteris_neocaledonica	10908.8483	0.0451	0.136908
Notoryctes_caurinus	455786.4022	0.034	0.412113
Notoryctes_typhlops	929073.4478	0.055	0.633684
Nyctalus_aviator	697915.6465	0.0383	0.518322
Nyctalus_azoreum	2244.347224	0.0071	0.050806
Nyctalus_furvus	14463.22697	0.0276	0.181811
Nyctalus_lasiopterus	2901624.484	0.0497	0.833594
Nyctalus_leisleri	5164292.752	0.0133	0.404628
Nyctalus_montanus	211988.0834	0.0142	0.211789
Nyctalus_noctula	8027594.144	0.028	0.718155
Nyctalus_plancyi	1929951.785	0.0241	0.479382
Nyctereutes_procyonoides	6252487.557	4.04	14.294543
Nycteris_arge	4032330.242	0.012	0.35904
Nycteris_aurita	1813314.684	0.01	0.268723
Nycteris_gambiensis	1884396.508	0.007	0.215453
Nycteris_grandis	4461209.784	0.0302	0.664111
Nycteris_hispida	11653506.46	0.0086	0.36448
Nycteris_intermedia	2653959.787	0.0107	0.304726
Nycteris_javanica	137250.22	0.0177	0.222144
Nycteris_macrotis	12245325.1	0.0145	0.515387
Nycteris_madagascariensis	51064.32595	0.0175	0.178132
Nycteris_major	2124179.343	0.03	0.563378
Nycteris_nana	2977051.521	0.007	0.237815
Nycteris_parisii	128834.5614	0.0097	0.148875
Nycteris_thebaica	15304250.58	0.0098	0.420427
Nycteris_tragata	1413329.808	0.0144	0.321898
Nycteris_vinsoni	294.5257238	0.0158	0.054796
Nycteris_woodi	627258.4452	0.0076	0.179123
Nycticebus_bengalensis	2069481.575	1.5	5.038112
Nycticebus_coucang	639371.3249	0.8035	2.730751
Nycticebus_javanicus	65482.51598	0.8035	1.66952
Nycticebus_kayan	NA	NA	NA
Nycticebus_menagensis	759297.6956	0.8035	2.834021
Nycticebus_pygmaeus	487082.3634	0.9	2.748424
Nycticeinops_schlieffeni	6062381.168	0.005	0.223363
Nycticeius_aenobarbus	NA	NA	NA
Nycticeius_cubanus	48814.51227	0.0055	0.083837
Nycticeius_humeralis	2896026.597	0.009	0.277844
Nyctiellus_lepidus	111266.4509	0.0024	0.058779
Nyctimene_aello	803738.7529	0.0843	0.48938
Nyctimene_albiventer	881142.1217	0.0299	0.281641
Nyctimene_cephalotes	242657.6733	0.0445	0.265535
Nyctimene_certans	215205.3387	0.0421	0.250938
Nyctimene_cyclotis	4199.056259	0.048	0.115304
Nyctimene_draconilla	17607.3045	0.029	0.118967
Nyctimene_keasti	48158.29148	0.0446	0.187503
Nyctimene_major	78614.09408	0.1042	0.333016
Nyctimene_malaitensis	7270.02016	0.0754	0.166579
Nyctimene_masalai	7113.89903	0.0523	0.135474
Nyctimene_minutus	26303.30333	0.0331	0.139566
Nyctimene_rabori	19460.6915	0.0675	0.193827
Nyctimene_robinsoni	355263.2079	0.0495	0.305778
Nyctimene_sanctacrucis	507.6856102	0.11	0.115502
Nyctimene_vizcaccia	71103.52084	0.04	0.192062
Nyctinomops_aurispinosus	2664483.478	0.018	0.426054
Nyctinomops_femorosaccus	1261172.52	0.0146	0.316874
Nyctinomops_kalinowskii	394740.8897	0.0176	0.278049
Nyctinomops_laticaudatus	13259349.31	0.0122	0.469229
Nyctinomops_macrotis	15923589.69	0.0184	0.635703
Nyctomys_sumichrasti	681046.1761	0.0494	0.351519
Nyctophilus_arnhemensis	712069.3078	0.0067	0.169771
Nyctophilus_bifax	1182725.533	0.0098	0.241875
Nyctophilus_corbeni	NA	NA	NA
Nyctophilus_geoffroyi	7332338.124	0.0073	0.296811
Nyctophilus_gouldi	965396.2248	0.01	0.234526
Nyctophilus_heran	1268.900307	0.0076	0.046928
Nyctophilus_howensis	15.0930604	0.0206	0.034212
Nyctophilus_microdon	3423.340212	0.008	0.060093
Nyctophilus_microtis	176030.6066	0.0071	0.130315
Nyctophilus_nebulosus	0.246353829	0.0105	0.009123
Nyctophilus_sherrini	48938.95114	0.0155	0.16326
Nyctophilus_shirleyae	NA	NA	NA
Nyctophilus_timoriensis	NA	0.0117	0.236152
Nyctophilus_walkeri	402360.5433	0.0043	0.11286
Ochotona_alpina	975676.9671	0.263	0.956489
Ochotona_argentata	97.22988237	0.206	0.114302
Ochotona_cansus	612619.4974	0.0745	0.325193
Ochotona_collaris	938915.0433	0.129	0.521475
Ochotona_coreana	NA	NA	NA
Ochotona_curzoniae	2269294.153	0.1625	0.596798
Ochotona_dauurica	2454189.573	0.13	0.79105
Ochotona_erythrotis	780807.4775	0.268	0.921091
Ochotona_forresti	314067.7574	0.129	0.505303
Ochotona_gloveri	420500.8754	0.22	0.722663
Ochotona_hoffmanni	611.84794	NA	NA
Ochotona_hyperborea	10024330.35	0.156	1.103123
Ochotona_iliensis	33002.08728	0.2335	0.431089
Ochotona_koslowi	4866.482387	0.165	0.235389
Ochotona_ladacensis	825096.0463	0.239	0.875008
Ochotona_macrotis	3546043.011	0.166	0.980259
Ochotona_mantchurica	NA	NA	NA
Ochotona_nubrica	592808.5826	0.1155	0.545275
Ochotona_pallasi	940932.7994	0.214	0.638517
Ochotona_princeps	960103.5742	0.1576	0.283
Ochotona_pusilla	1449597.284	0.1425	0.742756
Ochotona_roylei	363319.0616	0.155	0.577092
Ochotona_rufescens	1042513.03	0.25	0.943488
Ochotona_rutila	219960.6924	0.27	0.703527
Ochotona_syrinx	NA	0.083	0.550188
Ochotona_thibetana	656262.765	0.104	0.526017
Ochotona_thomasi	329992.9668	0.0775	0.385475
Ochotona_turuchanensis	162596.6759	0.1482	0.473248
Ochrotomys_nuttalli	1451599.463	0.0224	0.567791
Octodon_bridgesi	98398.95602	0.15	0.42745
Octodon_degus	65046.5008	0.21	0.470716
Octodon_lunatus	32417.72014	0.233	0.428921
Octodon_pacificus	535.6859651	0.29	0.199572
Octodontomys_gliroides	378952.9078	0.15	0.571917
Octomys_mimax	50720.02474	0.131	0.343762
Odobenus_rosmarus	7116147.194	825	521.712679
Odocoileus_hemionus	6343508.978	54.2126	100.8462029
Odocoileus_virginianus	14474779.83	55.5086	81.62222222
Oecomys_auyantepui	1103528.888	0.0417	0.355282
Oecomys_bicolor	8704451.121	0.034	0.495789
Oecomys_catherinae	3534662.571	0.0734	0.624217
Oecomys_cleberi	6557.676153	0.0734	0.16051
Oecomys_concolor	4990104.723	0.0616	0.610441
Oecomys_flavicans	46806.99655	0.0734	0.245364
Oecomys_mamorae	659087.4512	0.0625	0.397451
Oecomys_paricola	398104.9916	0.0734	0.389546
Oecomys_phaeotis	118917.4694	0.0734	0.300088
Oecomys_rex	521978.8594	0.0734	0.413013
Oecomys_roberti	3774686.119	0.0734	0.633136
Oecomys_rutilus	1202645.816	0.02	0.24123
Oecomys_speciosus	385067.217	0.0734	0.386755
Oecomys_superans	1568115.659	0.0734	0.523744
Oecomys_sydandersoni	NA	NA	NA
Oecomys_trinitatis	7147263.237	0.0734	0.726717
Oenomys_hypoxanthus	4227738.081	0.09	1.166569
Oenomys_ornatus	161545.9972	0.0855	0.559703
Okapia_johnstoni	267784.7603	230.0011	27.88775
Olallamys_albicauda	6055.862122	0.2735	0.326199
Olallamys_edax	5459.883774	0.2064	0.273063
Oligoryzomys_andinus	264111.8321	0.0252	0.308371
Oligoryzomys_arenalis	98131.36503	0.0252	0.249017
Oligoryzomys_brendae	162.8652003	NA	NA
Oligoryzomys_chacoensis	768509.8932	0.023	0.368495
Oligoryzomys_delticola	374132.4682	0.0294	0.363257
Oligoryzomys_destructor	52.70662735	0.0252	0.048995
Oligoryzomys_eliurus	2285703.077	0.03	0.543221
Oligoryzomys_flavescens	3174095.638	0.0213	0.478926
Oligoryzomys_fornesi	1754506.847	0.014	0.331063
Oligoryzomys_fulvescens	2988449.632	0.025	0.518324
Oligoryzomys_griseolus	53368.95681	0.0252	0.218329
Oligoryzomys_longicaudatus	646295.3562	0.027	0.29378
Oligoryzomys_magellanicus	135426.4849	0.0252	0.266954
Oligoryzomys_microtis	2756766.798	0.0225	0.479437
Oligoryzomys_moojeni	182821.4203	0.0169	0.226379
Oligoryzomys_nigripes	3246159.529	0.0205	0.470778
Oligoryzomys_rupestris	6112.450192	0.0138	0.096733
Oligoryzomys_stramineus	536887.87	0.025	0.357777
Oligoryzomys_vegetus	10028.34026	0.015	0.112933
Oligoryzomys_victus	NA	0.0233	0.393768
Ommatophoca_rossii	20545366.96	250	304.509006
Ondatra_zibethicus	14687689.95	1.0657	3.37
Onychogalea_fraenata	856.6777463	5.5	1.432978
Onychogalea_lunata	NA	3.5	2.313079
Onychogalea_unguifera	961850.9206	6.65	5.675359
Onychomys_arenicola	691588.9788	0.03	0.419635
Onychomys_leucogaster	3976389.208	0.0279	1.229857
Onychomys_torridus	771537.0449	0.025	0.674411
Orcaella_brevirostris	3675748.044	190	176.04237
Orcaella_heinsohni	1676263.558	227.8391	166.98552
Orcinus_orca	143673336.4	4300	4767.945722
Oreamnos_americanus	817523.8064	72.5003	39.195668
Oreamnos_harringtoni	NA	75	21.078584
Oreonax_flavicauda	27495.92118	6.8	2.666744
Oreoryzomys_balneator	11603.51976	0.0605	0.259808
Oreotragus_oreotragus	5393298.671	12.9999	11.924044
Ornithorhynchus_anatinus	907792.5294	1.4843	3.042261
Orthogeomys_cavator	5734.882768	0.65	0.519967
Orthogeomys_cherriei	7615.910671	0.225	0.307727
Orthogeomys_cuniculus	273.9385921	0.5	0.23326
Orthogeomys_dariensis	3889.768207	0.438	0.384505
Orthogeomys_grandis	142352.8255	0.5	0.900005
Orthogeomys_heterodus	1207.051743	0.615	0.360214
Orthogeomys_hispidus	401569.7573	0.5	1.125897
Orthogeomys_lanius	88.61313396	0.5	0.182811
Orthogeomys_matagalpae	NA	0.293	0.36763
Orthogeomys_thaeleri	NA	0.4165	0.406735
Orthogeomys_underwoodi	6356.780077	0.25	0.313679
Orycteropus_afer	19504903.19	52.3504	110.231441
Oryctolagus_cuniculus	974172.7012	1.9583	2.729342
Oryx_beisa	1103033.472	170	35.004038
Oryx_dammah	6713.428102	200	12.725311
Oryx_gazella	1781755.669	169.0013	38.696762
Oryx_leucoryx	30894.36151	87.7	11.223137
Oryzomys_antillarum	NA	0.0828	0.821668
Oryzomys_couesi	1508289.041	0.0693	0.803539
Oryzomys_curasoae	NA	0.0445	0.57036
Oryzomys_dimidiatus	1139.551353	0.046	0.134469
Oryzomys_gorgasi	443.0401534	0.0605	0.128361
Oryzomys_nelsoni	NA	0.0868	0.836663
Oryzomys_palustris	3033614.189	0.0539	0.698784
Oryzorictes_hova	125544.9664	0.0365	0.346972
Oryzorictes_tetradactylus	14364.41826	0.036	0.21535
Osgoodomys_banderanus	181704.0962	0.05	0.421748
Otaria_bryonia	2542039.263	140	133.595472
Otocolobus_manul	8439326.662	3.5	16.167362
Otocyon_megalotis	5011313.897	4.15	14.193164
Otolemur_crassicaudatus	4952452.862	1.5	4.39788
Otolemur_garnettii	533833.6592	0.76	2.88652
Otomops_formosus	20290.14784	0.0273	0.19423
Otomops_johnstonei	122.5817024	0.0263	0.062919
Otomops_madagascariensis	3577.613125	0.0255	0.127801
Otomops_martiensseni	7402743.647	0.0343	0.804019
Otomops_papuensis	225.7167448	0.0165	0.053199
Otomops_secundus	4.165420453	0.0224	0.027342
Otomops_wroughtoni	13575.71021	0.0343	0.206227
Otomys_anchietae	72494.9829	0.2065	0.477414
Otomys_angoniensis	601246.5668	0.1219	0.563474
Otomys_barbouri	403.4802124	0.1074	0.10847
Otomys_burtoni	388.9900458	0.09	0.097609
Otomys_cheesmani	NA	NA	NA
Otomys_cuanzensis	116650.7738	0.0902	0.334866
Otomys_dartmouthi	NA	NA	NA
Otomys_denti	82063.91957	0.12	0.36337
Otomys_fortior	NA	NA	NA
Otomys_helleri	NA	NA	NA
Otomys_irroratus	559850.6543	0.118	0.449199
Otomys_jacksoni	NA	NA	NA
Otomys_karoensis	NA	NA	NA
Otomys_lacustris	18458.89692	0.0926	0.22818
Otomys_laminatus	87389.76812	0.145	0.408911
Otomys_occidentalis	10831.14041	0.0728	0.17807
Otomys_orestes	NA	NA	NA
Otomys_simiensis	NA	NA	NA
Otomys_sloggetti	68289.51172	0.1063	0.326623
Otomys_thomasi	NA	NA	NA
Otomys_tropicalis	145695.3361	0.1088	0.389656
Otomys_typus	401771.3735	0.1334	0.542863
Otomys_unisulcatus	376585.4217	0.1245	0.515301
Otomys_uzungwensis	NA	NA	NA
Otomys_yaldeni	NA	NA	NA
Otomys_zinki	NA	NA	NA
Otonycteris_hemprichii	1289502.951	0.0238	0.435884
Otonyctomys_hatti	129310.3308	0.0362	0.325482
Otopteropus_cartilagonodus	106275.1173	0.0168	0.129745
Otospermophilus_atricapillus	4297.292948	0.551	0.746424
Otospermophilus_beecheyi	NA	NA	NA
Otospermophilus_variegatus	NA	NA	NA
Ototylomys_phyllotis	497455.0971	0.12	0.536211
Ourebia_ourebi	7629016.548	17.25	15.023877
Ovibos_moschatus	1568615.563	340.5011	55.426763
Ovis_ammon	3712172.73	180	41.998798
Ovis_aries	NA	50	21.082582
Ovis_canadensis	534145.3755	74.6449	35.216183
Ovis_dalli	809653.8386	55.6506	35.059686
Ovis_nivicola	1357561.432	90	25.767344
Ovis_orientalis	2393913.297	60	23.282388
Oxymycterus_akodontius	66.24358628	0.068	0.091075
Oxymycterus_amazonicus	785946.202	0.0252	0.390247
Oxymycterus_angularis	463135.5548	0.068	0.615965
Oxymycterus_caparoae	63820.06587	0.0664	0.39605
Oxymycterus_dasytrichus	287372.3506	NA	NA
Oxymycterus_delator	83462.64604	0.0815	0.472135
Oxymycterus_hiska	34690.22008	0.0123	0.131722
Oxymycterus_hispidus	441922.8128	0.0368	0.428426
Oxymycterus_hucucha	4847.622385	0.068	0.230131
