Source	ID	MasterTax_Order	MasterTax_Family	MasterTax_SciName	matched_name	matching_source	NCBI_SciName	NCBI_Rank	NCBI_ID
IUCN	8204	PRIMATES	LEMURIDAE	Eulemur_albifrons	Eulemur_albifrons	IUCN	Eulemur_albifrons	Species	1215604
IUCN	8205	PRIMATES	LEMURIDAE	Eulemur_cinereiceps	Eulemur_cinereiceps	IUCN	Eulemur_cinereiceps	Species	639525
IUCN	8205	PRIMATES	LEMURIDAE	Eulemur_cinereiceps	Eulemur_cinereiceps	IUCN	Eulemur_fulvus_albocollaris	Subspecies	122224
IUCN	8206	PRIMATES	LEMURIDAE	Eulemur_collaris	Eulemur_collaris	IUCN	Eulemur_fulvus_collaris	Subspecies	47178
IUCN	8199	PRIMATES	LEMURIDAE	Eulemur_coronatus	Eulemur_coronatus	IUCN	Eulemur_coronatus	Species	13514
IUCN	8211	PRIMATES	LEMURIDAE	Eulemur_flavifrons	Eulemur_flavifrons	IUCN	Eulemur_flavifrons	Species	87288
IUCN	8207	PRIMATES	LEMURIDAE	Eulemur_fulvus	Eulemur_fulvus	IUCN	Eulemur_fulvus	Species	13515
IUCN	8207	PRIMATES	LEMURIDAE	Eulemur_fulvus	Eulemur_fulvus	IUCN	Eulemur_fulvus_fulvus	Subspecies	40322
IUCN	8207	PRIMATES	LEMURIDAE	Eulemur_fulvus	Eulemur_fulvus	IUCN	Eulemur_fulvus_mayottensis	Subspecies	27680
IUCN	8212	PRIMATES	LEMURIDAE	Eulemur_macaco	_Matched-manually-to-NCBI	IUCN	Eulemur_macaco	Species	30602
IUCN	8212	PRIMATES	LEMURIDAE	Eulemur_macaco	Eulemur_macaco	MSW3	Eulemur_macaco_macaco	Subspecies	30603
IUCN	8202	PRIMATES	LEMURIDAE	Eulemur_mongoz	Eulemur_mongoz	IUCN	Eulemur_mongoz	Species	34828
IUCN	8203	PRIMATES	LEMURIDAE	Eulemur_rubriventer	Eulemur_rubriventer	IUCN	Eulemur_rubriventer	Species	34829
IUCN	136269	PRIMATES	LEMURIDAE	Eulemur_rufifrons	_Matched-manually-to-NCBI	IUCN	Eulemur_rufifrons	Species	859984
IUCN	8209	PRIMATES	LEMURIDAE	Eulemur_rufus	Eulemur_rufus	IUCN	Eulemur_rufus	Species	859983
IUCN	8210	PRIMATES	LEMURIDAE	Eulemur_sanfordi	Eulemur_sanfordi	IUCN	Eulemur_sanfordi	Species	122225
IUCN	8239	CARNIVORA	OTARIIDAE	Eumetopias_jubatus	Eumetopias_jubatus	IUCN	Eumetopias_jubatus	Species	34886
IUCN	8241	CHIROPTERA	MOLOSSIDAE	Eumops_auripendulus	Eumops_auripendulus	IUCN	Eumops_auripendulus	Species	124747
IUCN	8242	CHIROPTERA	MOLOSSIDAE	Eumops_bonariensis	Eumops_bonariensis	IUCN	Eumops_bonariensis	Species	649740
IUCN	8242	CHIROPTERA	MOLOSSIDAE	Eumops_bonariensis	Eumops_bonariensis	MSW3	Eumops_bonariensis_nanus	Subspecies	1246553
IUCN	8243	CHIROPTERA	MOLOSSIDAE	Eumops_dabbenei	Eumops_dabbenei	IUCN	Eumops_dabbenei	Species	1115884
IUCN	136433	CHIROPTERA	MOLOSSIDAE	Eumops_floridanus	_Matched-manually-to-NCBI	REF--McDonough et al. 2008	Eumops_glaucinus_floridanus	Subspecies	507607
IUCN	8244	CHIROPTERA	MOLOSSIDAE	Eumops_glaucinus	Eumops_glaucinus	IUCN	Eumops_glaucinus	Species	27619
IUCN	8245	CHIROPTERA	MOLOSSIDAE	Eumops_hansae	Eumops_hansae	IUCN	Eumops_hansae	Species	409027
IUCN	8246	CHIROPTERA	MOLOSSIDAE	Eumops_maurus	Eumops_maurus	IUCN	Eumops_maurus	Species	1001578
IUCN	136825	CHIROPTERA	MOLOSSIDAE	Eumops_patagonicus	Eumops_patagonicus	IUCN	Eumops_patagonicus	Species	1115866
IUCN	8247	CHIROPTERA	MOLOSSIDAE	Eumops_perotis	Eumops_perotis	IUCN	Eumops_perotis	Species	27620
IUCN	136809	CHIROPTERA	MOLOSSIDAE	Eumops_trumbulli	0	0	0	0	0
IUCN	8248	CHIROPTERA	MOLOSSIDAE	Eumops_underwoodi	Eumops_underwoodi	IUCN	Eumops_underwoodi	Species	507606
IUCN	8256	RODENTIA	CRICETIDAE	Euneomys_chinchilloides	Euneomys_chinchilloides	IUCN	Euneomys_chinchilloides	Species	241144
IUCN	136261	RODENTIA	CRICETIDAE	Euneomys_fossor	0	0	0	0	0
IUCN	8257	RODENTIA	CRICETIDAE	Euneomys_mordax	Euneomys_mordax	IUCN	Euneomys_mordax	Species	864465
IUCN	8258	RODENTIA	CRICETIDAE	Euneomys_petersoni	0	0	0	0	0
IUCN	8265	PRIMATES	GALAGIDAE	Euoticus_elegantulus	Euoticus_elegantulus	IUCN	Euoticus_elegantulus	Species	261736
IUCN	8266	PRIMATES	GALAGIDAE	Euoticus_pallidus	0	0	0	0	0
IUCN	8269	RODENTIA	SCIURIDAE	Eupetaurus_cinereus	Eupetaurus_cinereus	IUCN	Eupetaurus_cinereus	Species	226699
IUCN	8306	CINGULATA	DASYPODIDAE	Euphractus_sexcinctus	Euphractus_sexcinctus	IUCN	Euphractus_sexcinctus	Species	143300
IUCN	8327	CARNIVORA	EUPLERIDAE	Eupleres_goudotii	Eupleres_goudotii	IUCN	Eupleres_goudotii	Species	219107
IUCN	41459	EULIPOTYPHLA	TALPIDAE	Euroscaptor_grandis	0	0	0	0	0
IUCN	41460	EULIPOTYPHLA	TALPIDAE	Euroscaptor_klossi	Euroscaptor_klossi	IUCN	Euroscaptor_klossi	Species	1340169
IUCN	41460	EULIPOTYPHLA	TALPIDAE	Euroscaptor_klossi	Euroscaptor_klossi	IUCN	Euroscaptor_malayana	Species	533184
IUCN	41461	EULIPOTYPHLA	TALPIDAE	Euroscaptor_longirostris	Euroscaptor_longirostris	IUCN	Euroscaptor_longirostris	Species	481574
IUCN	41462	EULIPOTYPHLA	TALPIDAE	Euroscaptor_micrura	0	0	0	0	0
IUCN	8385	EULIPOTYPHLA	TALPIDAE	Euroscaptor_mizura	Euroscaptor_mizura	IUCN	Euroscaptor_mizura	Species	114411
IUCN	8386	EULIPOTYPHLA	TALPIDAE	Euroscaptor_parvidens	Euroscaptor_parvidens	IUCN	Euroscaptor_parvidens	Species	1340036
IUCN	29402	RODENTIA	CRICETIDAE	Euryoryzomys_emmonsae	Euryoryzomys_emmonsae	IUCN	Euryoryzomys_emmonsae	Species	123940
IUCN	15602	RODENTIA	CRICETIDAE	Euryoryzomys_lamia	Euryoryzomys_lamia	IUCN	Euryoryzomys_lamia	Species	655592
IUCN	15603	RODENTIA	CRICETIDAE	Euryoryzomys_legatus	0	0	0	0	0
IUCN	15605	RODENTIA	CRICETIDAE	Euryoryzomys_macconnelli	Euryoryzomys_macconnelli	IUCN	Euryoryzomys_macconnelli	Species	48006
IUCN	15607	RODENTIA	CRICETIDAE	Euryoryzomys_nitidus	Euryoryzomys_nitidus	IUCN	Euryoryzomys_nitidus	Species	48009
IUCN	29405	RODENTIA	CRICETIDAE	Euryoryzomys_russatus	Euryoryzomys_russatus	IUCN	Euryoryzomys_russatus	Species	123941
IUCN	8418	RODENTIA	ECHIMYIDAE	Euryzygomatomys_spinosus	Euryzygomatomys_spinosus	IUCN	Euryzygomatomys_spinosus	Species	43325
IUCN	8436	RODENTIA	SCIURIDAE	Exilisciurus_concinnus	Exilisciurus_concinnus	IUCN	Exilisciurus_concinnus	Species	226548
IUCN	8437	RODENTIA	SCIURIDAE	Exilisciurus_exilis	Exilisciurus_exilis	IUCN	Exilisciurus_exilis	Species	226549
IUCN	8438	RODENTIA	SCIURIDAE	Exilisciurus_whiteheadi	0	0	0	0	0
IUCN	17324	CHIROPTERA	VESPERTILIONIDAE	Falsistrellus_affinis	0	0	0	0	0
IUCN	17348	CHIROPTERA	VESPERTILIONIDAE	Falsistrellus_mackenziei	0	0	0	0	0
IUCN	17351	CHIROPTERA	VESPERTILIONIDAE	Falsistrellus_mordax	0	0	0	0	0
IUCN	17359	CHIROPTERA	VESPERTILIONIDAE	Falsistrellus_petersi	Falsistrellus_petersi	IUCN	Falsistrellus_petersi	Species	1310230
IUCN	17367	CHIROPTERA	VESPERTILIONIDAE	Falsistrellus_tasmaniensis	0	0	0	0	0
IUCN	8539	CARNIVORA	FELIDAE	Felis_bieti	0	0	0	0	0
IUCN	8540	CARNIVORA	FELIDAE	Felis_chaus	Felis_chaus	IUCN	Felis_chaus	Species	61376
IUCN	8541	CARNIVORA	FELIDAE	Felis_margarita	Felis_margarita	IUCN	Felis_margarita	Species	61378
IUCN	8542	CARNIVORA	FELIDAE	Felis_nigripes	Felis_nigripes	IUCN	Felis_nigripes	Species	61379
IUCN	8543	CARNIVORA	FELIDAE	Felis_silvestris	Felis_silvestris	COL	Felis_silvestris_bieti	Subspecies	458418
IUCN	8543	CARNIVORA	FELIDAE	Felis_silvestris	Felis_silvestris	COL	Felis_silvestris_cafra	Subspecies	458416
IUCN	8543	CARNIVORA	FELIDAE	Felis_silvestris	Felis_silvestris	COL	Felis_silvestris_lybica	Subspecies	61377
IUCN	8543	CARNIVORA	FELIDAE	Felis_silvestris	Felis_silvestris	COL	Felis_silvestris_ornata	Subspecies	458417
IUCN	8543	CARNIVORA	FELIDAE	Felis_silvestris	Felis_silvestris	COL	Felis_silvestris_silvestris	Subspecies	463207
IUCN	8543	CARNIVORA	FELIDAE	Felis_silvestris	Felis_silvestris	IUCN	Felis_silvestris	Species	9683
IUCN	8548	RODENTIA	CTENODACTYLIDAE	Felovia_vae	0	0	0	0	0
IUCN	8551	CETARTIODACTYLA	DELPHINIDAE	Feresa_attenuata	Feresa_attenuata	IUCN	Feresa_attenuata	Species	103592
IUCN	8553	EULIPOTYPHLA	SORICIDAE	Feroculus_feroculus	Feroculus_feroculus	IUCN	Feroculus_feroculus	Species	1174664
IUCN	8668	CARNIVORA	EUPLERIDAE	Fossa_fossana	Fossa_fossana	IUCN	Fossa_fossana	Species	143320
IUCN	44858	RODENTIA	BATHYERGIDAE	Fukomys_anselli	0	0	0	0	0
IUCN	5752	RODENTIA	BATHYERGIDAE	Fukomys_bocagei	_Matched-manually-to-NCBI	REF--Kock et al. 2006	Fukomys_bocagei	Species	63614
IUCN	5753	RODENTIA	BATHYERGIDAE	Fukomys_damarensis	_Matched-manually-to-NCBI	REF--Kock et al. 2006	Fukomys_damarensis	Species	885580
IUCN	44860	RODENTIA	BATHYERGIDAE	Fukomys_darlingi	_Matched-manually-to-NCBI	REF--Kock et al. 2006	Fukomys_darlingi	Species	63616
IUCN	5754	RODENTIA	BATHYERGIDAE	Fukomys_foxi	0	0	0	0	0
IUCN	44861	RODENTIA	BATHYERGIDAE	Fukomys_kafuensis	0	0	0	0	0
IUCN	5756	RODENTIA	BATHYERGIDAE	Fukomys_mechowi	_Matched-manually-to-NCBI	REF--Kock et al. 2006	Fukomys_mechowii	Species	423607
IUCN	5757	RODENTIA	BATHYERGIDAE	Fukomys_ochraceocinereus	0	0	0	0	0
IUCN	5751	RODENTIA	BATHYERGIDAE	Fukomys_zechi	0	0	0	0	0
IUCN	8700	RODENTIA	SCIURIDAE	Funambulus_layardi	0	0	0	0	0
IUCN	8701	RODENTIA	SCIURIDAE	Funambulus_palmarum	Funambulus_palmarum	IUCN	Funambulus_palmarum	Species	226678
IUCN	8702	RODENTIA	SCIURIDAE	Funambulus_pennantii	Funambulus_pennantii	IUCN	Funambulus_pennantii	Species	64681
IUCN	8703	RODENTIA	SCIURIDAE	Funambulus_sublineatus	0	0	0	0	0
IUCN	8704	RODENTIA	SCIURIDAE	Funambulus_tristriatus	0	0	0	0	0
IUCN	8756	RODENTIA	SCIURIDAE	Funisciurus_anerythrus	Funisciurus_anerythrus	IUCN	Funisciurus_anerythrus	Species	1235483
IUCN	8757	RODENTIA	SCIURIDAE	Funisciurus_bayonii	0	0	0	0	0
IUCN	8755	RODENTIA	SCIURIDAE	Funisciurus_carruthersi	Funisciurus_carruthersi	IUCN	Funisciurus_carruthersi	Species	234638
IUCN	8758	RODENTIA	SCIURIDAE	Funisciurus_congicus	0	0	0	0	0
IUCN	136461	RODENTIA	SCIURIDAE	Funisciurus_duchaillui	0	0	0	0	0
IUCN	8759	RODENTIA	SCIURIDAE	Funisciurus_isabella	0	0	0	0	0
IUCN	8760	RODENTIA	SCIURIDAE	Funisciurus_lemniscatus	0	0	0	0	0
IUCN	8761	RODENTIA	SCIURIDAE	Funisciurus_leucogenys	0	0	0	0	0
IUCN	8762	RODENTIA	SCIURIDAE	Funisciurus_pyrropus	Funisciurus_pyrropus	IUCN	Funisciurus_pyrropus	Species	226680
IUCN	8763	RODENTIA	SCIURIDAE	Funisciurus_substriatus	0	0	0	0	0
IUCN	8771	CHIROPTERA	FURIPTERIDAE	Furipterus_horrens	Furipterus_horrens	IUCN	Furipterus_horrens	Species	148082
IUCN	8786	PRIMATES	GALAGIDAE	Galago_gallarum	Galago_gallarum	IUCN	Galago_gallarum	Species	111173
IUCN	8787	PRIMATES	GALAGIDAE	Galago_matschiei	Galago_matschiei	IUCN	Galago_matschiei	Species	135486
IUCN	8788	PRIMATES	GALAGIDAE	Galago_moholi	Galago_moholi	IUCN	Galago_moholi	Species	30609
IUCN	8789	PRIMATES	GALAGIDAE	Galago_senegalensis	Galago_senegalensis	IUCN	Galago_senegalensis	Species	9465
IUCN	136212	PRIMATES	GALAGIDAE	Galagoides_cocos	_Matched-manually-to-NCBI	IUCN	Galagoides_cocos	Species	1487601
IUCN	40649	PRIMATES	GALAGIDAE	Galagoides_demidovii	Galagoides_demidovii	IUCN	Galagoides_demidoff	Species	89672
IUCN	40650	PRIMATES	GALAGIDAE	Galagoides_granti	Galagoides_granti	IUCN	Galago_granti	Species	261732
IUCN	136669	PRIMATES	GALAGIDAE	Galagoides_nyasae	0	0	0	0	0
IUCN	40651	PRIMATES	GALAGIDAE	Galagoides_orinus	0	0	0	0	0
IUCN	40652	PRIMATES	GALAGIDAE	Galagoides_rondoensis	0	0	0	0	0
IUCN	40653	PRIMATES	GALAGIDAE	Galagoides_thomasi	Galagoides_thomasi	IUCN	Galago_thomasi	Species	867376
IUCN	8790	PRIMATES	GALAGIDAE	Galagoides_zanzibaricus	Galagoides_zanzibaricus	IUCN	Galagoides_zanzibaricus	Species	111174
IUCN	8823	RODENTIA	CAVIIDAE	Galea_flavidens	0	0	0	0	0
IUCN	136748	RODENTIA	CAVIIDAE	Galea_monasteriensis	0	0	0	0	0
IUCN	8824	RODENTIA	CAVIIDAE	Galea_musteloides	Galea_musteloides	IUCN	Galea_musteloides	Species	10146
IUCN	8824	RODENTIA	CAVIIDAE	Galea_musteloides	Galea_musteloides	MSW3	Galea_musteloides_leucoblephara	Subspecies	686678
IUCN	8825	RODENTIA	CAVIIDAE	Galea_spixii	Galea_spixii	IUCN	Galea_spixii	Species	181537
IUCN	8826	EULIPOTYPHLA	TALPIDAE	Galemys_pyrenaicus	Galemys_pyrenaicus	IUCN	Galemys_pyrenaicus	Species	202257
IUCN	8827	RODENTIA	CRICETIDAE	Galenomys_garleppi	Galenomys_garleppi	IUCN	Galenomys_garleppi	Species	1258724
IUCN	41502	DERMOPTERA	CYNOCEPHALIDAE	Galeopterus_variegatus	Galeopterus_variegatus	IUCN	Galeopterus_variegatus	Species	482537
IUCN	41502	DERMOPTERA	CYNOCEPHALIDAE	Galeopterus_variegatus	_Matched-manually-to-NCBI	MSW3	Galeopterus_variegatus_peninsulae	Subspecies	586975
IUCN	41502	DERMOPTERA	CYNOCEPHALIDAE	Galeopterus_variegatus	_Matched-manually-to-NCBI	NominateSubsp	Galeopterus_variegatus_variegatus	Subspecies	586973
IUCN	41639	CARNIVORA	MUSTELIDAE	Galictis_cuja	Galictis_cuja	IUCN	Galictis_cuja	Species	470561
IUCN	41640	CARNIVORA	MUSTELIDAE	Galictis_vittata	Galictis_vittata	IUCN	Galictis_vittata	Species	204265
IUCN	39426	CARNIVORA	EUPLERIDAE	Galidia_elegans	Galidia_elegans	IUCN	Galidia_elegans	Species	61400
IUCN	8833	CARNIVORA	EUPLERIDAE	Galidictis_fasciata	Galidictis_fasciata	IUCN	Galidictis_fasciata	Species	215636
IUCN	8834	CARNIVORA	EUPLERIDAE	Galidictis_grandidieri	0	0	0	0	0
IUCN	8981	CETARTIODACTYLA	BOVIDAE	Gazella_arabica	Gazella_arabica	IUCN	Gazella_arabica	Species	1229624
IUCN	8978	CETARTIODACTYLA	BOVIDAE	Gazella_bennettii	Gazella_bennettii	IUCN	Gazella_bennettii	Species	69300
IUCN	8987	CETARTIODACTYLA	BOVIDAE	Gazella_bilkis	0	IUCN_EX	0	0	0
IUCN	8967	CETARTIODACTYLA	BOVIDAE	Gazella_cuvieri	Gazella_cuvieri	IUCN	Gazella_cuvieri	Species	69301
IUCN	8969	CETARTIODACTYLA	BOVIDAE	Gazella_dorcas	Gazella_dorcas	IUCN	Gazella_dorcas	Species	37751
IUCN	8969	CETARTIODACTYLA	BOVIDAE	Gazella_dorcas	Gazella_dorcas	MSW3	Gazella_dorcas_pelzelnii	Subspecies	1159789
IUCN	8970	CETARTIODACTYLA	BOVIDAE	Gazella_gazella	Gazella_gazella	IUCN	Gazella_gazella	Species	69302
IUCN	8970	CETARTIODACTYLA	BOVIDAE	Gazella_gazella	Gazella_gazella	MSW3	Gazella_erlangeri	Species	1088686
IUCN	8970	CETARTIODACTYLA	BOVIDAE	Gazella_gazella	Gazella_gazella	MSW3	Gazella_gazella_gazella	Subspecies	1259814
IUCN	8970	CETARTIODACTYLA	BOVIDAE	Gazella_gazella	Gazella_gazella	MSW3	Gazella_gazella_muscatensis	Subspecies	123933
IUCN	8972	CETARTIODACTYLA	BOVIDAE	Gazella_leptoceros	Gazella_leptoceros	IUCN	Gazella_leptoceros	Species	69303
IUCN	8980	CETARTIODACTYLA	BOVIDAE	Gazella_saudiya	Gazella_saudiya	IUCN_EX	Gazella_saudiya	Species	69305
IUCN	8975	CETARTIODACTYLA	BOVIDAE	Gazella_spekei	Gazella_spekei	IUCN	Gazella_spekei	Species	69307
IUCN	8976	CETARTIODACTYLA	BOVIDAE	Gazella_subgutturosa	Gazella_subgutturosa	IUCN	Gazella_subgutturosa	Species	59529
IUCN	8976	CETARTIODACTYLA	BOVIDAE	Gazella_subgutturosa	Gazella_subgutturosa	MSW3	Gazella_subgutturosa_marica	Subspecies	123934
IUCN	8994	CARNIVORA	VIVERRIDAE	Genetta_abyssinica	0	0	0	0	0
IUCN	41696	CARNIVORA	VIVERRIDAE	Genetta_angolensis	Genetta_angolensis	IUCN	Genetta_angolensis	Species	235200
IUCN	136223	CARNIVORA	VIVERRIDAE	Genetta_bourloni	Genetta_bourloni	IUCN	Genetta_bourloni	Species	235208
IUCN	8998	CARNIVORA	VIVERRIDAE	Genetta_cristata	Genetta_cristata	IUCN	Genetta_cristata	Species	235203
IUCN	41698	CARNIVORA	VIVERRIDAE	Genetta_genetta	Genetta_genetta	IUCN	Genetta_genetta	Species	94190
IUCN	41698	CARNIVORA	VIVERRIDAE	Genetta_genetta	_Matched-manually-to-NCBI	MSW3	Genetta_felina	Species	94197
IUCN	8997	CARNIVORA	VIVERRIDAE	Genetta_johnstoni	Genetta_johnstoni	IUCN	Genetta_johnstoni	Species	205594
IUCN	41699	CARNIVORA	VIVERRIDAE	Genetta_maculata	Genetta_maculata	IUCN	Genetta_maculata	Species	205595
IUCN	136437	CARNIVORA	VIVERRIDAE	Genetta_pardina	Genetta_pardina	IUCN	Genetta_pardina	Species	235204
IUCN	15628	CARNIVORA	VIVERRIDAE	Genetta_piscivora	Genetta_piscivora	IUCN	Osbornictis_piscivora	Species	205652
IUCN	136435	CARNIVORA	VIVERRIDAE	Genetta_poensis	Genetta_poensis	IUCN	Genetta_poensis	Species	235207
IUCN	41700	CARNIVORA	VIVERRIDAE	Genetta_servalina	Genetta_servalina	IUCN	Genetta_servalina	Species	205596
IUCN	41701	CARNIVORA	VIVERRIDAE	Genetta_thierryi	Genetta_thierryi	IUCN	Genetta_thierryi	Species	205597
IUCN	41702	CARNIVORA	VIVERRIDAE	Genetta_tigrina	Genetta_tigrina	IUCN	Genetta_tigrina	Species	220101
IUCN	41703	CARNIVORA	VIVERRIDAE	Genetta_victoriae	Genetta_victoriae	IUCN	Genetta_victoriae	Species	235202
IUCN	9001	RODENTIA	CAPROMYIDAE	Geocapromys_brownii	Geocapromys_brownii	IUCN	Geocapromys_brownii	Species	1543402
IUCN	9004	RODENTIA	CAPROMYIDAE	Geocapromys_columbianus	0	IUCN_EX	0	0	0
IUCN	9002	RODENTIA	CAPROMYIDAE	Geocapromys_ingrahami	Geocapromys_ingrahami	IUCN	Geocapromys_ingrahami	Species	1543403
IUCN	9003	RODENTIA	CAPROMYIDAE	Geocapromys_thoracatus	0	IUCN_EX	0	0	0
IUCN	9048	AFROSORICIDA	TENRECIDAE	Geogale_aurita	Geogale_aurita	IUCN	Geogale_aurita	Species	176117
IUCN	9054	RODENTIA	GEOMYIDAE	Geomys_arenarius	Geomys_arenarius	IUCN	Geomys_arenarius	Species	108582
IUCN	136380	RODENTIA	GEOMYIDAE	Geomys_attwateri	Geomys_attwateri	IUCN	Geomys_attwateri	Species	72447
IUCN	136840	RODENTIA	GEOMYIDAE	Geomys_breviceps	Geomys_breviceps	IUCN	Geomys_breviceps	Species	32529
IUCN	136840	RODENTIA	GEOMYIDAE	Geomys_breviceps	Geomys_breviceps	IUCN	Geomys_breviceps_sagittalis	Subspecies	32531
IUCN	136840	RODENTIA	GEOMYIDAE	Geomys_breviceps	Geomys_breviceps	MSW3	Geomys_breviceps_breviceps	Subspecies	32530
IUCN	42588	RODENTIA	GEOMYIDAE	Geomys_bursarius	Geomys_bursarius	IUCN	Geomys_bursarius	Species	27682
IUCN	42588	RODENTIA	GEOMYIDAE	Geomys_bursarius	Geomys_bursarius	IUCN	Geomys_bursarius_lutescens	Subspecies	100209
IUCN	42588	RODENTIA	GEOMYIDAE	Geomys_bursarius	Geomys_bursarius	IUCN	Geomys_bursarius_major	Subspecies	32528
IUCN	42588	RODENTIA	GEOMYIDAE	Geomys_bursarius	Geomys_bursarius	IUCN	Geomys_bursarius_ozarkensis	Subspecies	100212
IUCN	42588	RODENTIA	GEOMYIDAE	Geomys_bursarius	Geomys_bursarius	MSW3	Geomys_bursarius_bursarius	Subspecies	100207
IUCN	42588	RODENTIA	GEOMYIDAE	Geomys_bursarius	Geomys_bursarius	MSW3	Geomys_bursarius_illinoensis	Subspecies	100208
IUCN	42588	RODENTIA	GEOMYIDAE	Geomys_bursarius	Geomys_bursarius	MSW3	Geomys_bursarius_industrius	Subspecies	257693
IUCN	42588	RODENTIA	GEOMYIDAE	Geomys_bursarius	Geomys_bursarius	MSW3	Geomys_bursarius_majusculus	Subspecies	100210
IUCN	42588	RODENTIA	GEOMYIDAE	Geomys_bursarius	Geomys_bursarius	MSW3	Geomys_bursarius_missouriensis	Subspecies	100211
IUCN	42588	RODENTIA	GEOMYIDAE	Geomys_bursarius	_Matched-manually-to-NCBI	MSW3	Geomys_jugossicularis_jugossicularis	Subspecies	257696
IUCN	136258	RODENTIA	GEOMYIDAE	Geomys_knoxjonesi	Geomys_knoxjonesi	IUCN	Geomys_knoxjonesi	Species	27683
IUCN	9055	RODENTIA	GEOMYIDAE	Geomys_personatus	Geomys_personatus	IUCN	Geomys_personatus	Species	35659
IUCN	9055	RODENTIA	GEOMYIDAE	Geomys_personatus	Geomys_personatus	MSW3	Geomys_personatus_davisi	Subspecies	257697
IUCN	9055	RODENTIA	GEOMYIDAE	Geomys_personatus	Geomys_personatus	MSW3	Geomys_personatus_maritimus	Subspecies	257698
IUCN	9055	RODENTIA	GEOMYIDAE	Geomys_personatus	Geomys_personatus	MSW3	Geomys_personatus_megapotamus	Subspecies	38842
IUCN	9055	RODENTIA	GEOMYIDAE	Geomys_personatus	Geomys_personatus	MSW3	Geomys_personatus_personatus	Subspecies	108587
IUCN	42589	RODENTIA	GEOMYIDAE	Geomys_pinetis	Geomys_pinetis	IUCN	Geomys_pinetis	Species	100306
IUCN	42589	RODENTIA	GEOMYIDAE	Geomys_pinetis	Geomys_pinetis	MSW3	Geomys_pinetis_mobilensis	Subspecies	257700
IUCN	42589	RODENTIA	GEOMYIDAE	Geomys_pinetis	Geomys_pinetis	MSW3	Geomys_pinetis_pinetis	Subspecies	257701
IUCN	9062	RODENTIA	GEOMYIDAE	Geomys_texensis	Geomys_texensis	IUCN	Geomys_texensis	Species	72448
IUCN	9062	RODENTIA	GEOMYIDAE	Geomys_texensis	Geomys_texensis	MSW3	Geomys_texensis_bakeri	Subspecies	108589
IUCN	9062	RODENTIA	GEOMYIDAE	Geomys_texensis	Geomys_texensis	MSW3	Geomys_texensis_llanensis	Subspecies	108590
IUCN	9062	RODENTIA	GEOMYIDAE	Geomys_texensis	Geomys_texensis	MSW3	Geomys_texensis_texensis	Subspecies	108591
IUCN	9056	RODENTIA	GEOMYIDAE	Geomys_tropicalis	Geomys_tropicalis	IUCN	Geomys_tropicalis	Species	108586
IUCN	9077	RODENTIA	BATHYERGIDAE	Georychus_capensis	Georychus_capensis	IUCN	Georychus_capensis	Species	10177
IUCN	9089	RODENTIA	CRICETIDAE	Geoxus_valdivianus	Geoxus_valdivianus	IUCN	Geoxus_valdivianus	Species	29111
IUCN	21509	RODENTIA	MURIDAE	Gerbilliscus_afra	Gerbilliscus_afra	IUCN	Gerbilliscus_afra	Species	410298
IUCN	21510	RODENTIA	MURIDAE	Gerbilliscus_boehmi	0	0	0	0	0
IUCN	21511	RODENTIA	MURIDAE	Gerbilliscus_brantsii	Gerbilliscus_brantsii	IUCN	Gerbilliscus_brantsii	Species	410299
IUCN	45076	RODENTIA	MURIDAE	Gerbilliscus_gambiana	_Matched-manually-to-NCBI	IUCN	Gerbilliscus_gambianus	Species	41264
IUCN	21512	RODENTIA	MURIDAE	Gerbilliscus_guineae	Gerbilliscus_guineae	IUCN	Gerbilliscus_guineae	Species	410300
IUCN	21513	RODENTIA	MURIDAE	Gerbilliscus_inclusus	0	0	0	0	0
IUCN	21515	RODENTIA	MURIDAE	Gerbilliscus_kempi	Gerbilliscus_kempi	IUCN	Gerbilliscus_kempi	Species	410301
IUCN	21516	RODENTIA	MURIDAE	Gerbilliscus_leucogaster	Gerbilliscus_leucogaster	IUCN	Gerbilliscus_leucogaster	Species	410302
IUCN	21517	RODENTIA	MURIDAE	Gerbilliscus_nigricaudus	Gerbilliscus_nigricaudus	IUCN	Gerbilliscus_nigricaudus	Species	410305
IUCN	21518	RODENTIA	MURIDAE	Gerbilliscus_phillipsi	Gerbilliscus_phillipsi	IUCN	Gerbilliscus_phillipsi	Species	1041113
IUCN	21519	RODENTIA	MURIDAE	Gerbilliscus_robustus	Gerbilliscus_robustus	IUCN	Gerbilliscus_robustus	Species	410303
IUCN	21519	RODENTIA	MURIDAE	Gerbilliscus_robustus	Gerbilliscus_robustus	MSW3	Gerbilliscus_vicinus	Species	411108
IUCN	21520	RODENTIA	MURIDAE	Gerbilliscus_validus	Gerbilliscus_validus	IUCN	Gerbilliscus_validus	Species	410306
IUCN	9092	RODENTIA	MURIDAE	Gerbillurus_paeba	Gerbillurus_paeba	IUCN	Gerbillurus_paeba	Species	186476
IUCN	9093	RODENTIA	MURIDAE	Gerbillurus_setzeri	Gerbillurus_setzeri	IUCN	Gerbillurus_setzeri	Species	186477
IUCN	9094	RODENTIA	MURIDAE	Gerbillurus_tytonis	Gerbillurus_tytonis	IUCN	Gerbillurus_tytonis	Species	186478
IUCN	9095	RODENTIA	MURIDAE	Gerbillurus_vallinus	Gerbillurus_vallinus	IUCN	Gerbillurus_vallinus	Species	49440
