species frame Nind size S EstPi_ferretti EstTheta_ferretti
Heterocephalus_glaber 3 9 378 114 0.0976316452506929 0.11278633843675
Heterohyrax_brucei 1 17 341 28 0.0290449779840844 0.0268461338569228
Heterohyrax_brucei 2 17 341 7 0.00596599076847481 0.00671153346423071
Heterohyrax_brucei 3 17 340 101 0.129913338775796 0.0971012161449525
Heteromys_anomalus 1 8 378 29 0.0259826152683296 0.0296017615235428
Heteromys_anomalus 2 8 378 8 0.00680272108843537 0.00816362231584469
Heteromys_anomalus 3 8 378 160 0.156462585034014 0.163248648097132
Heteromys_desmarestianus 1 80 380 99 0.0250464672420475 0.0528124423641245
Heteromys_desmarestianus 2 80 380 32 0.00305034612174633 0.0170704055595668
Heteromys_desmarestianus 3 80 379 312 0.124269976245776 0.166821824992659
Heteromys_gaumeri 1 6 378 9 0.00881834215167549 0.0111090538789113
Heteromys_gaumeri 2 6 378 3 0.00264550264550265 0.00370301795963709
Heteromys_gaumeri 3 6 378 19 0.0196649029982363 0.0234693457405195
Heteromys_nelsoni 1 41 378 3 0.00420914526605584 0.00223125026064552
Heteromys_nelsoni 2 41 378 1 0.000477480965285843 0.000743763916243774
Heteromys_nelsoni 3 41 378 11 0.011743450767841 0.00819819286251364
Heteromys_nubicolens 1 5 375 2 0.00293333333333333 0.00257289879931388
Heteromys_nubicolens 2 5 375 0 0 0
Heteromys_nubicolens 3 5 375 7 0.00853333333333333 0.00901094185797036
Heteromys_oresterus 1 8 378 15 0.0165343915343915 0.0153045607591062
Heteromys_oresterus 2 8 378 1 0.00113378684807256 0.00102030405060708
Heteromys_oresterus 3 8 378 68 0.0754913076341648 0.0693806754412813
Hippopotamus_amphibius 1 5 378 5 0.00837742504409171 0.00816104461371055
Hippopotamus_amphibius 2 5 378 0 0 0
Hippopotamus_amphibius 3 5 378 16 0.0277777777777778 0.0261295590636908
Hipposideros_alongensis 1 5 273 0 0 0
Hipposideros_alongensis 2 5 273 0 0 0
Hipposideros_alongensis 3 5 272 4 0.00882352941176471 0.00878638110928061
Hipposideros_armiger 1 100 378 24 0.00889266227508741 0.0122755265444029
Hipposideros_armiger 2 100 378 12 0.00246112531219014 0.00613776327220147
Hipposideros_armiger 3 100 378 122 0.0314885837638719 0.0624005932673817
Hipposideros_beatus 1 6 379 5 0.00615655233069481 0.00744989942635772
Hipposideros_beatus 2 6 379 0 0 0
Hipposideros_beatus 3 6 379 48 0.0719437115215479 0.0715190344930341
Hipposideros_bicolor 1 6 327 20 0.0336391437308868 0.0336247478143914
Hipposideros_bicolor 2 6 327 3 0.00509683995922528 0.00504371217215872
Hipposideros_bicolor 3 6 326 59 0.100204498977505 0.0995752580799416
Hipposideros_caffer 1 28 379 36 0.0209982570932439 0.0252200826937938
Hipposideros_caffer 2 28 379 8 0.00265881875380556 0.00560446282084307
Hipposideros_caffer 3 28 379 200 0.177360773950137 0.140138492960432
Hipposideros_cervinus 1 9 327 11 0.0124362895005097 0.0144076266865421
Hipposideros_cervinus 2 9 327 1 0.00122324159021407 0.0013097842442311
Hipposideros_cervinus 3 9 326 61 0.0811422728600643 0.0801822722692018
Hipposideros_cineraceus 1 14 378 27 0.017559512797608 0.0230389585746277
Hipposideros_cineraceus 2 14 378 6 0.00394402775355156 0.00511976857213948
Hipposideros_cineraceus 3 14 378 135 0.0983212554641126 0.115219486506846
Hipposideros_diadema 1 5 325 6 0.00943589743589744 0.00958466453674121
Hipposideros_diadema 2 5 325 0 0 0
Hipposideros_diadema 3 5 324 40 0.0639917695473251 0.0641111259516495
Hipposideros_galeritus 1 6 321 8 0.011214953271028 0.012326656394453
Hipposideros_galeritus 2 6 321 0 0 0
Hipposideros_galeritus 3 6 320 60 0.09125 0.0927835051546391
Hipposideros_gigas 1 19 378 10 0.00445558340295182 0.0112084579334015
Hipposideros_gigas 2 19 378 4 0.00349639530926081 0.00448338317336058
Hipposideros_gigas 3 19 378 29 0.0158566350516815 0.0325065521642114
Hipposideros_griffini 1 6 378 0 0 0
Hipposideros_griffini 2 6 378 0 0 0
Hipposideros_griffini 3 6 378 3 0.00388007054673721 0.00355408126999169
Hipposideros_larvatus 1 26 378 15 0.0097961665663529 0.0107010830704981
Hipposideros_larvatus 2 26 378 6 0.00245648071735028 0.00428043322819924
Hipposideros_larvatus 3 26 378 90 0.0703560828405549 0.0642691275392047
Hipposideros_pomona 1 40 378 37 0.0284595034595035 0.0230261502981582
Hipposideros_pomona 2 40 378 17 0.00962216795550129 0.0105795825694241
Hipposideros_pomona 3 40 378 168 0.133407236038815 0.104551168921367
Hipposideros_pratti 1 28 378 8 0.00457014081352706 0.00543858572919649
Hipposideros_pratti 2 28 378 1 0.000363931580862798 0.000679823216149562
Hipposideros_pratti 3 28 378 33 0.0305072646342488 0.0224341661329355
Hipposideros_ridleyi 1 12 378 3 0.00227139116028005 0.00301709129977317
Hipposideros_ridleyi 2 12 378 1 0.000529100529100529 0.00100569709992439
Hipposideros_ridleyi 3 12 378 24 0.0234434289989846 0.0241834241181092
Hipposideros_ruber 1 36 379 32 0.0154829048872597 0.0207391520255042
Hipposideros_ruber 2 36 379 6 0.00251088883312902 0.00388873713893748
Hipposideros_ruber 3 36 379 219 0.169176537636619 0.141953040225791
Hipposideros_turpis 1 5 378 14 0.0231922398589065 0.0205504587155964
Hipposideros_turpis 2 5 378 4 0.00661375661375661 0.00587155963302754
Hipposideros_turpis 3 5 378 121 0.209876543209877 0.177679882525698
Hippotragus_niger 1 10 378 10 0.00740740740740741 0.0111173560456798
Hippotragus_niger 2 10 378 2 0.0017636684303351 0.00222487578880452
Hippotragus_niger 3 10 378 33 0.0320987654320988 0.0367006973397285
Holochilus_brasiliensis 1 6 377 13 0.0124668435013263 0.0168455607628015
Holochilus_brasiliensis 2 6 377 0 0 0
Holochilus_brasiliensis 3 6 377 69 0.0716180371352785 0.0894728879859956
Holochilus_chacarius 1 35 376 11 0.00264579117612395 0.00768225130919749
Holochilus_chacarius 2 35 376 7 0.00123249976973381 0.00488894910212789
Holochilus_chacarius 3 35 376 44 0.0176822030789263 0.0307380159825083
Holochilus_sciureus 1 16 379 15 0.0145697823138456 0.0128732238230516
Holochilus_sciureus 2 16 379 2 0.00138589056794862 0.00171647499767399
Holochilus_sciureus 3 16 379 95 0.0953827541558412 0.081550141309556
Hoolock_hoolock 1 6 380 7 0.00859649122807018 0.00852965069049548
Hoolock_hoolock 2 6 380 5 0.00701754385964912 0.0060926076360682
Hoolock_hoolock 3 6 380 28 0.0384210526315789 0.0341269196392295
Hoolock_leuconedys 1 19 380 5 0.00315938293777629 0.00399201623678352
Hoolock_leuconedys 2 19 380 3 0.00112781954887218 0.00239585311589065
Hoolock_leuconedys 3 19 380 21 0.012559232088318 0.0167717159328619
Hsunycteris_pattoni 1 5 378 7 0.008994708994709 0.00917331003603798
Hsunycteris_pattoni 2 5 378 2 0.00291005291005291 0.00262094572458228
Hsunycteris_pattoni 3 5 378 25 0.0324514991181658 0.0328083989501311
Hsunycteris_thomasi 1 15 378 29 0.0220032172413125 0.023641818107854
Hsunycteris_thomasi 2 15 378 7 0.00564373897707231 0.00570664575017165
Hsunycteris_thomasi 3 15 378 136 0.102292768959436 0.110878431145456
Hyaena_brunnea 1 19 379 1 0.000293169158604515 0.000767861895789698
Hyaena_brunnea 2 19 379 1 0.000293169158604515 0.000767861895789698
Hyaena_brunnea 3 19 379 4 0.00251780571507407 0.00307157861361309
Hyaena_hyaena 1 8 379 3 0.0025631360723709 0.00362881277342094
Hyaena_hyaena 2 8 379 1 0.000879507475813545 0.00120960425780698
Hyaena_hyaena 3 8 379 4 0.00379444653850986 0.00484202881007139
Hybomys_univittatus 1 6 379 29 0.038698328935796 0.0387778297786988
Hybomys_univittatus 2 6 378 9 0.0107583774250441 0.0120586856032692
Hybomys_univittatus 3 6 378 120 0.160141093474427 0.160897450222351
Hydromys_chrysogaster 1 7 380 19 0.0181077694235589 0.022234357934155
Hydromys_chrysogaster 2 7 380 3 0.00281954887218045 0.00351068809486657
Hydromys_chrysogaster 3 7 379 82 0.0892700087950748 0.0962347188264053
Hydropotes_inermis 1 14 378 8 0.00511657654514797 0.00665507264587713
Hydropotes_inermis 2 14 378 1 0.000377928949357521 0.000831884080734641
Hydropotes_inermis 3 14 378 13 0.0146520146520147 0.0108151851249608
Hylaeamys_megacephalus 1 172 377 34 0.00868990395556942 0.0182572884136994
Hylaeamys_megacephalus 2 172 377 17 0.00347134269787027 0.0091287015392669
Hylaeamys_megacephalus 3 172 377 170 0.0984781018791217 0.0913890755780149
Hylaeamys_yunganus 1 11 377 17 0.0122498191463709 0.016811689068517
Hylaeamys_yunganus 2 11 377 8 0.00617313720761997 0.00791138309106681
Hylaeamys_yunganus 3 11 377 150 0.112322160598023 0.148338432957503
Hylobates_agilis 1 9 380 13 0.0135964912280702 0.0125873158586347
Hylobates_agilis 2 9 380 5 0.00467836257309942 0.00484127533024412
Hylobates_agilis 3 9 379 39 0.0428026971562592 0.037861583321487
Hylobates_klossii 1 7 380 5 0.00426065162907268 0.00537056928034368
Hylobates_klossii 2 7 380 3 0.00401002506265664 0.00322234156820621
Hylobates_klossii 3 7 380 11 0.0107769423558897 0.0118152524167561
Hylobates_lar 1 28 380 11 0.00398217766638819 0.00743869719144705
Hylobates_lar 2 28 380 9 0.00297967140072403 0.00608620679300213
Hylobates_lar 3 28 380 49 0.0191520467836257 0.0331360147619005
Hylobates_moloch 1 7 380 5 0.00551378446115288 0.00537056928034368
Hylobates_moloch 2 7 380 2 0.00150375939849624 0.00214822771213747
Hylobates_moloch 3 7 380 9 0.012531328320802 0.00966702470461863
Hylobates_muelleri 1 5 380 7 0.00789473684210526 0.00884210526315786
Hylobates_muelleri 2 5 380 2 0.00263157894736842 0.00252631578947367
Hylobates_muelleri 3 5 380 44 0.06 0.0555789473684208
Hylobates_pileatus 1 8 380 8 0.00714285714285714 0.00811947223430475
Hylobates_pileatus 2 8 380 1 0.00140977443609023 0.00101493402928809
Hylobates_pileatus 3 8 380 7 0.00601503759398496 0.00710453820501665
Hylomys_suillus 1 18 380 67 0.076921347486363 0.0672419396186415
Hylomys_suillus 2 18 379 13 0.0140983570209086 0.0130850694000301
Hylomys_suillus 3 18 379 253 0.308109453104021 0.254664125753814
Hylomyscus_aeta 1 16 380 16 0.0143172835935994 0.0136805308056201
Hylomyscus_aeta 2 16 380 4 0.00343567251461988 0.00342243193149503
Hylomyscus_aeta 3 16 380 131 0.143979222531854 0.112235547062451
Hylomyscus_alleni 1 40 379 8 0.00172697366391738 0.00510963818083189
Hylomyscus_alleni 2 40 379 3 0.000654540478205071 0.00191664073986245
Hylomyscus_alleni 3 40 378 43 0.0150817270980312 0.0275401393539418
Hylomyscus_arcimontensis 1 18 373 6 0.00603655224377508 0.00469890119574576
Hylomyscus_arcimontensis 2 18 373 1 0.000981268289263874 0.000783150199290959
Hylomyscus_arcimontensis 3 18 372 39 0.0303956708131281 0.030625352864062
Hylomyscus_denniae 1 32 380 35 0.0381674355870739 0.0234561035888889
Hylomyscus_denniae 2 32 380 5 0.0049711983041687 0.00335141019565487
Hylomyscus_denniae 3 32 380 171 0.191700104182271 0.114626311594811
Hylomyscus_endorobae 1 25 373 2 0.000822162645218945 0.00142001845425533
Hylomyscus_endorobae 2 25 373 1 0.000214477211796247 0.000710009227127664
Hylomyscus_endorobae 3 25 372 17 0.00673835125448028 0.0121026035193992
Hylomyscus_grandis 1 5 380 2 0.00263157894736842 0.0026563364692861
Hylomyscus_grandis 2 5 380 0 0 0
Hylomyscus_grandis 3 5 380 3 0.00368421052631579 0.00398582816651903
Hylomyscus_pamfi 1 76 380 14 0.00449934043514474 0.00787748855927376
Hylomyscus_pamfi 2 76 380 8 0.00125421824597187 0.004503547305223
Hylomyscus_pamfi 3 76 380 45 0.0208332433917901 0.0253422021364404
Hylomyscus_parvus 1 27 380 41 0.0302868885644636 0.0292582848050979
Hylomyscus_parvus 2 27 380 11 0.00552667351294354 0.00785408066551724
Hylomyscus_parvus 3 27 379 224 0.215926371589879 0.160327239698687
Hylomyscus_stella 1 81 379 19 0.00412514740834482 0.0109099736649579
Hylomyscus_stella 2 81 379 5 0.00111758765853649 0.00287423686595597
Hylomyscus_stella 3 81 378 93 0.037064377337527 0.053516464558428
Hylomyscus_vulcanorum 1 66 379 12 0.00307852877114091 0.00675743170666718
Hylomyscus_vulcanorum 2 66 378 2 0.000238033571366905 0.00112925528388154
Hylomyscus_vulcanorum 3 66 378 54 0.0156716740050073 0.0304898926648016
Hylomyscus_walterverheyeni 1 105 380 39 0.0104310844478328 0.0199745166659181
Hylomyscus_walterverheyeni 2 105 379 12 0.000649788723737755 0.0061570435908742
Hylomyscus_walterverheyeni 3 105 379 163 0.0625499102610446 0.0836441338061176
Hypsignathus_monstrosus 1 76 380 22 0.00329916897506925 0.0118119845214288
Hypsignathus_monstrosus 2 76 380 10 0.00122899353647276 0.00536908387337675
Hypsignathus_monstrosus 3 76 379 70 0.00971809470906818 0.0376832932074076
Hystrix_brachyura 1 8 183 5 0.0174863387978142 0.0152796169909341
Hystrix_brachyura 2 8 183 2 0.00839188134270101 0.00611184679637365
Hystrix_brachyura 3 8 182 32 0.0759026687598116 0.0982398690135081
Ia_io 1 21 378 12 0.00521541950113379 0.00882649564115535
Ia_io 2 21 378 2 0.000503905265810028 0.00147097156356105
Ia_io 3 21 378 32 0.013718820861678 0.0235364561079674
Ictidomys_parvidens 1 216 379 23 0.0041898963932299 0.0102257806862354
Ictidomys_parvidens 2 216 379 28 0.00181033928755809 0.0124491909298685
Ictidomys_parvidens 3 216 379 108 0.0350695792325343 0.0480249116325605
Ictidomys_tridecemlineatus 1 174 379 26 0.00282993948579166 0.0119962787178613
Ictidomys_tridecemlineatus 2 174 379 27 0.0019243173858795 0.0124572302563009
Ictidomys_tridecemlineatus 3 174 379 98 0.0286149540740819 0.0452185508439776
Indri_indri 1 12 379 12 0.00563684336771408 0.0107057101530034
Indri_indri 2 12 379 6 0.00283841049012553 0.00535285507650172
Indri_indri 3 12 379 57 0.0374030542895978 0.0508562478650172
Inia_araguaiaensis 1 46 378 1 0.000329729315236562 0.000601941723985722
Inia_araguaiaensis 2 46 378 0 0 0
Inia_araguaiaensis 3 46 378 1 0.000224931625897809 0.000601941723985722
Inia_geoffrensis 1 132 378 14 0.0030616639616065 0.00682023142125591
Inia_geoffrensis 2 132 378 5 0.00184352919721876 0.00243579693616282
Inia_geoffrensis 3 132 378 51 0.00928804822180838 0.0248451287488608
Isothrix_bistriata 1 8 266 25 0.0449516648764769 0.0364527641610309
Isothrix_bistriata 2 8 266 3 0.00402792696025779 0.00437053840870777
Isothrix_bistriata 3 8 266 88 0.160759040458289 0.128406899786336
Isthmomys_pirrensis 1 8 376 0 0 0
Isthmomys_pirrensis 2 8 376 1 0.00113981762917933 0.00104317761837582
Isthmomys_pirrensis 3 8 375 1 0.00152380952380952 0.00104616319647692
Jaculus_blanfordi 1 26 368 7 0.00567725752508361 0.00498606533844409
Jaculus_blanfordi 2 26 368 1 0.000209030100334448 0.000712295048349156
Jaculus_blanfordi 3 26 368 17 0.0124540133779264 0.0121093608394462
Jaculus_jaculus 1 257 379 60 0.0135604510963573 0.0272368930229042
Jaculus_jaculus 2 257 379 29 0.00273418441404957 0.0131639809195556
Jaculus_jaculus 3 257 379 227 0.154382881668063 0.103055173592237
Jaculus_orientalis 1 66 374 42 0.0160013959818481 0.023616201624766
Jaculus_orientalis 2 66 374 12 0.00275924586718282 0.00674522163040588
Jaculus_orientalis 3 66 373 69 0.0482326022205379 0.0388934095059325
Juscelinomys_huanchacae 1 9 369 4 0.00421559771153267 0.00398847615282985
Juscelinomys_huanchacae 2 9 369 0 0 0
Juscelinomys_huanchacae 3 9 368 7 0.00558574879227053 0.00699880020567901
Kerivoula_hardwickii 1 43 379 61 0.045522625628391 0.0401681186369504
Kerivoula_hardwickii 2 43 379 16 0.0112925743041715 0.0105353307437278
Kerivoula_hardwickii 3 43 379 238 0.210816209975039 0.156755293000614
Kerivoula_intermedia 1 10 378 36 0.0461493239271017 0.0336653107027635
Kerivoula_intermedia 2 10 378 8 0.00911228689006467 0.00748118015616966
Kerivoula_intermedia 3 10 378 178 0.23098177542622 0.166456258474775
Kerivoula_minuta 1 14 378 15 0.016599802314088 0.0141513489889794
Kerivoula_minuta 2 14 378 1 0.00130821559392988 0.000943423265931958
Kerivoula_minuta 3 14 378 77 0.0962919355776499 0.0726838620009976
Kerivoula_papillosa 1 24 378 41 0.0252838948491122 0.033101074538538
Kerivoula_papillosa 2 24 378 9 0.00715226802183324 0.0072658344883864
Kerivoula_papillosa 3 24 378 193 0.151154401154401 0.155901701462527
Kerivoula_pellucida 1 15 378 17 0.0166424404519643 0.0140286615191968
Kerivoula_pellucida 2 15 378 3 0.00247495009399771 0.00247564615044649
Kerivoula_pellucida 3 15 378 95 0.092546078260364 0.0784000826418244
Kerivoula_titania 1 14 378 35 0.0434618291761149 0.0291159428257124
Kerivoula_titania 2 14 378 6 0.00639572068143497 0.00499130448440785
Kerivoula_titania 3 14 378 146 0.179254607826036 0.121462848326482
Kerivoula_whiteheadi 1 22 378 48 0.0388485242286412 0.0349194408391538
Kerivoula_whiteheadi 2 22 378 7 0.00513067179733846 0.00509224204872088
Kerivoula_whiteheadi 3 22 378 251 0.242670971158858 0.182605901943621
Kobus_ellipsiprymnus 1 9 378 12 0.013718820861678 0.0137096598698669
Kobus_ellipsiprymnus 2 9 378 6 0.00617283950617284 0.00685725481232341
Kobus_ellipsiprymnus 3 9 378 36 0.0409863945578231 0.0411529354127538
Kobus_leche 1 7 378 7 0.00745779793398841 0.00804320349304831
Kobus_leche 2 7 378 2 0.00246913580246914 0.0022970903522205
Kobus_leche 3 7 378 21 0.026782564877803 0.0241249904265909
Kogia_sima 1 6 378 11 0.0155202821869489 0.0151804402327668
Kogia_sima 2 6 378 1 0.00132275132275132 0.0013805163131011
Kogia_sima 3 6 378 50 0.0718694885361552 0.0690258156550551
Laephotis_botswanae 1 9 379 5 0.0054655107425556 0.00503607991539385
Laephotis_botswanae 2 9 379 1 0.00131926121372032 0.00100721598307877
Laephotis_botswanae 3 9 379 19 0.0186581228797588 0.0191371036784966
Laephotis_namibensis 1 9 379 1 0.00058633831720903 0.000970809828756078
Laephotis_namibensis 2 9 379 0 0 0
Laephotis_namibensis 3 9 379 3 0.00175901495162709 0.00291242948626823
Lagenorhynchus_acutus 1 5 378 3 0.00317460317460318 0.00381558028616851
Lagenorhynchus_acutus 2 5 378 0 0 0
Lagenorhynchus_acutus 3 5 378 4 0.00423280423280423 0.00508744038155801
Lagenorhynchus_albirostris 1 7 378 2 0.00151171579743008 0.00216278566794029
Lagenorhynchus_albirostris 2 7 378 0 0 0
Lagenorhynchus_albirostris 3 7 378 4 0.00377928949357521 0.00432635108339039
Lagenorhynchus_obliquidens 1 9 378 6 0.00396825396825397 0.00584097933753558
Lagenorhynchus_obliquidens 2 9 378 1 0.00102880658436214 0.000973496556255929
Lagenorhynchus_obliquidens 3 9 378 11 0.00921726715377509 0.0107162863196863
Lagenorhynchus_obscurus 1 74 378 21 0.00583390122087373 0.0116541459705148
Lagenorhynchus_obscurus 2 74 378 9 0.00339183825596977 0.0049947099287576
Lagenorhynchus_obscurus 3 74 378 56 0.0149074574684131 0.0310784379428105
Lagidium_peruanum 1 6 168 0 0 0
Lagidium_peruanum 2 6 168 0 0 0
Lagidium_peruanum 3 6 167 17 0.0510978043912176 0.0445823681104945
Lagorchestes_conspicillatus 1 6 378 0 0 0
Lagorchestes_conspicillatus 2 6 378 1 0.0017636684303351 0.00147612369916599
Lagorchestes_conspicillatus 3 6 378 4 0.00405643738977072 0.00590449479666397
Lagothrix_lagotricha 1 7 378 2 0.0017636684303351 0.00221132937751075
Lagothrix_lagotricha 2 7 378 0 0 0
Lagothrix_lagotricha 3 7 378 17 0.0158982111363064 0.0187997640813917
Lagurus_lagurus 1 6 380 5 0.0056140350877193 0.00578391300994827
Lagurus_lagurus 2 6 380 0 0 0
Lagurus_lagurus 3 6 380 28 0.0331578947368421 0.0323899128557103
Lama_glama 1 12 378 12 0.00802335524557747 0.0113790133351404
Lama_glama 2 12 378 4 0.00293944738389183 0.0037930044450468
Lama_glama 3 12 378 88 0.0678004535147392 0.0834612067530576
Lama_guanicoe 1 20 378 9 0.00484544695071011 0.0067111812338263
Lama_guanicoe 2 20 378 3 0.00169869117237538 0.00223706041127544
Lama_guanicoe 3 20 378 56 0.0315789473684211 0.0417584610104748
Lasiopodomys_brandtii 1 8 380 1 0.00131578947368421 0.00102333446224992
Lasiopodomys_brandtii 2 8 380 0 0 0
Lasiopodomys_brandtii 3 8 379 5 0.00433471541650961 0.00513241634161361
Lasiurus_blossevillii 1 6 379 44 0.0629727352682498 0.0625444207533758
Lasiurus_blossevillii 2 6 379 8 0.0109938434476693 0.011379800853485
